state_abbr,sector_abbr,year,observed_solar_mw,observed_storage_mw,observed_storage_mwh
IL,res,2014,4.2539,0.003030303,0.003030303
IN,res,2014,1.161,0.003030303,0.003030303
KS,res,2014,0,0.003030303,0.003030303
KY,res,2014,0.33908,0,0
LA,res,2014,29.778,0.003030303,0.003030303
MA,res,2014,125.45032,0,0
MD,res,2014,70.693,0,0
ME,res,2014,0,0.003030303,0.003030303
MI,res,2014,8.404,0.003030303,0.003030303
MN,res,2014,4.06376,0.003030303,0.003030303
MO,res,2014,37.486,0.003030303,0.003030303
MS,res,2014,0.24645,0.003030303,0.003030303
MT,res,2014,0.71034,0.003030303,0.003030303
NC,res,2014,13.9564,0.003030303,0.003030303
ND,res,2014,0,0.003030303,0.003030303
NE,res,2014,0,0.003030303,0.003030303
NH,res,2014,3.568,0.003030303,0.003030303
NJ,res,2014,225.79,0,0
NM,res,2014,26.60765,0.003030303,0.003030303
NV,res,2014,19.4806,0,0
NY,res,2014,163.15219,0,0.4
OH,res,2014,6.198,0,0
OK,res,2014,0.48966,0.003030303,0.003030303
OR,res,2014,31.72,0.003030303,0.003030303
PA,res,2014,51.8463,0,0
RI,res,2014,0.01875,0.003030303,0.003030303
SC,res,2014,1.11012,0.003030303,0.003030303
SD,res,2014,0,0.003030303,0.003030303
TN,res,2014,8.45579,0.003030303,0.003030303
TX,res,2014,43.804,0,0
UT,res,2014,9.2731,0.003030303,0.003030303
VA,res,2014,3.687,0,0
VT,res,2014,14.485,0.003030303,0.003030303
WA,res,2014,29.4972,0.003030303,0.003030303
WI,res,2014,7.20099,0.003030303,0.003030303
WV,res,2014,0,0,0
WY,res,2014,0.22549,0.003030303,0.003030303
AL,com,2016,1.41673,0.063636364,0.142424242
AR,com,2016,1.064365,0.063636364,0.142424242
AZ,com,2016,183.69526,0,0
CA,com,2016,1367.83433,32.8,67.45
CO,com,2016,91.84156,0,0
CT,com,2016,70.794675,0.063636364,0.142424242
DC,com,2016,9.022295,0.063636364,0.142424242
DE,com,2016,15.93299,0.157142857,0.185714286
FL,com,2016,43.61964,0.1,0.2
GA,com,2016,17.38,0.063636364,0.142424242
IA,com,2016,15.397,0.063636364,0.142424242
ID,com,2016,0.57701,0.063636364,0.142424242
IL,com,2016,11.11175,0.063636364,0.142424242
IN,com,2016,6.264,0.063636364,0.142424242
KS,com,2016,0.604,0.063636364,0.142424242
KY,com,2016,0.349045,0.157142857,0.185714286
LA,com,2016,0.8135,0.063636364,0.142424242
MA,com,2016,525.796465,0,0
MD,com,2016,112.008885,0.157142857,0.185714286
ME,com,2016,0.0255,0.063636364,0.142424242
MI,com,2016,7.2855,0.063636364,0.142424242
MN,com,2016,39.478365,0.063636364,0.142424242
MO,com,2016,35.27573,0.063636364,0.142424242
MS,com,2016,0.33197,0.063636364,0.142424242
MT,com,2016,0.68092,0.063636364,0.142424242
NC,com,2016,59.054725,0.063636364,0.142424242
ND,com,2016,0.0515,0.063636364,0.142424242
NE,com,2016,2.5,0.063636364,0.142424242
NH,com,2016,9.234835,0.063636364,0.142424242
NJ,com,2016,561.82585,0.95,0.45
NM,com,2016,21.60471,0.063636364,0.142424242
NV,com,2016,50.2418,0,0
NY,com,2016,158.76373,1.1,3.25
OH,com,2016,42.28252,0.157142857,0.185714286
OK,com,2016,0.68563,0.063636364,0.142424242
OR,com,2016,29.615,0.063636364,0.142424242
PA,com,2016,98.66836,0.157142857,0.185714286
RI,com,2016,1.55673,0.063636364,0.142424242
SC,com,2016,4.99787,0.063636364,0.142424242
SD,com,2016,0,0.063636364,0.142424242
TN,com,2016,31.03224,0.063636364,0.142424242
TX,com,2016,46.95859,0,0
UT,com,2016,30.77823,0.063636364,0.142424242
VA,com,2016,7.542,0.157142857,0.185714286
VT,com,2016,28.1585,0.063636364,0.142424242
WA,com,2016,8.1307,0.063636364,0.142424242
WI,com,2016,8.98805,0.063636364,0.142424242
WV,com,2016,0,0.157142857,0.185714286
WY,com,2016,0.21299,0.063636364,0.142424242
AL,ind,2016,1.41673,0.063636364,0.142424242
AR,ind,2016,1.064365,0.063636364,0.142424242
AZ,ind,2016,183.69526,0,0
CA,ind,2016,1367.83433,32.8,67.45
CO,ind,2016,91.84156,0,0
CT,ind,2016,70.794675,0.063636364,0.142424242
DC,ind,2016,9.022295,0.063636364,0.142424242
DE,ind,2016,15.93299,0.157142857,0.185714286
FL,ind,2016,43.61964,0.1,0.2
GA,ind,2016,17.38,0.063636364,0.142424242
IA,ind,2016,15.397,0.063636364,0.142424242
ID,ind,2016,0.57701,0.063636364,0.142424242
IL,ind,2016,11.11175,0.063636364,0.142424242
IN,ind,2016,6.264,0.063636364,0.142424242
KS,ind,2016,0.604,0.063636364,0.142424242
KY,ind,2016,0.349045,0.157142857,0.185714286
LA,ind,2016,0.8135,0.063636364,0.142424242
MA,ind,2016,525.796465,0,0
MD,ind,2016,112.008885,0.157142857,0.185714286
ME,ind,2016,0.0255,0.063636364,0.142424242
MI,ind,2016,7.2855,0.063636364,0.142424242
MN,ind,2016,39.478365,0.063636364,0.142424242
MO,ind,2016,35.27573,0.063636364,0.142424242
MS,ind,2016,0.33197,0.063636364,0.142424242
MT,ind,2016,0.68092,0.063636364,0.142424242
NC,ind,2016,59.054725,0.063636364,0.142424242
ND,ind,2016,0.0515,0.063636364,0.142424242
NE,ind,2016,2.5,0.063636364,0.142424242
NH,ind,2016,9.234835,0.063636364,0.142424242
NJ,ind,2016,561.82585,0.95,0.45
NM,ind,2016,21.60471,0.063636364,0.142424242
NV,ind,2016,50.2418,0,0
NY,ind,2016,158.76373,1.1,3.25
OH,ind,2016,42.28252,0.157142857,0.185714286
OK,ind,2016,0.68563,0.063636364,0.142424242
OR,ind,2016,29.615,0.063636364,0.142424242
PA,ind,2016,98.66836,0.157142857,0.185714286
RI,ind,2016,1.55673,0.063636364,0.142424242
SC,ind,2016,4.99787,0.063636364,0.142424242
SD,ind,2016,0,0.063636364,0.142424242
TN,ind,2016,31.03224,0.063636364,0.142424242
TX,ind,2016,46.95859,0,0
UT,ind,2016,30.77823,0.063636364,0.142424242
VA,ind,2016,7.542,0.157142857,0.185714286
VT,ind,2016,28.1585,0.063636364,0.142424242
WA,ind,2016,8.1307,0.063636364,0.142424242
WI,ind,2016,8.98805,0.063636364,0.142424242
WV,ind,2016,0,0.157142857,0.185714286
WY,ind,2016,0.21299,0.063636364,0.142424242
AL,res,2016,0.90545,0.109090909,0.16969697
AR,res,2016,1.45816,0.109090909,0.16969697
AZ,res,2016,621.03058,1.1,1.9
CA,res,2016,3771.73548,3,5.9
CO,res,2016,212.37594,0,0
CT,res,2016,167.59898,0.109090909,0.16969697
DC,res,2016,14.88845,0.109090909,0.16969697
DE,res,2016,30.30197,0,0
FL,res,2016,73.94291,0.4,0.7
GA,res,2016,5.04,0.109090909,0.16969697
IA,res,2016,10.949,0.109090909,0.16969697
ID,res,2016,4.95356,0.109090909,0.16969697
IL,res,2016,9.2939,0.109090909,0.16969697
IN,res,2016,4.601,0.109090909,0.16969697
KS,res,2016,0,0.109090909,0.16969697
KY,res,2016,1.81839,0,0
LA,res,2016,74.14,0.109090909,0.16969697
MA,res,2016,440.30369,0.2,0.2
MD,res,2016,379.26395,0,0
ME,res,2016,0,0.109090909,0.16969697
MI,res,2016,14.31047,0.109090909,0.16969697
MN,res,2016,12.25306,0.109090909,0.16969697
MO,res,2016,54.1918,0.109090909,0.16969697
MS,res,2016,0.40333,0.109090909,0.16969697
MT,res,2016,3.61976,0.109090909,0.16969697
NC,res,2016,31.05061,0.109090909,0.16969697
ND,res,2016,0,0.109090909,0.16969697
NE,res,2016,0,0.109090909,0.16969697
NH,res,2016,33.73777,0.109090909,0.16969697
NJ,res,2016,501.59393,0,0.1
NM,res,2016,54.04219,0.109090909,0.16969697
NV,res,2016,155.83459,0,0
NY,res,2016,533.15891,0.1,1.1
OH,res,2016,11.41153,0,0
OK,res,2016,1.1046,0.109090909,0.16969697
OR,res,2016,54.86,0.109090909,0.16969697
PA,res,2016,82.4363,0,0
RI,res,2016,7.1775,0.109090909,0.16969697
SC,res,2016,40.05012,0.109090909,0.16969697
SD,res,2016,0,0.109090909,0.16969697
TN,res,2016,12.28279,0.109090909,0.16969697
TX,res,2016,152.27802,0.2,0.2
UT,res,2016,104.30578,0.109090909,0.16969697
VA,res,2016,14.607,0,0
VT,res,2016,44.755,0.109090909,0.16969697
WA,res,2016,75.3272,0.109090909,0.16969697
WI,res,2016,11.85619,0.109090909,0.16969697
WV,res,2016,0,0,0
WY,res,2016,0.87866,0.109090909,0.16969697
AL,com,2018,9.487635,0.110606061,0.257575758
AR,com,2018,29.338365,0.110606061,0.257575758
AZ,com,2018,221.60424,0.25,0.65
CA,com,2018,2081.623875,91.65,202.25
CO,com,2018,125.33322,0,0.05
CT,com,2018,120.00376,0.110606061,0.257575758
DC,com,2018,16.77794,0.110606061,0.257575758
DE,com,2018,20.02209,0.792857143,1.428571429
FL,com,2018,74.87958,0.35,0.9
GA,com,2018,29.100455,0.110606061,0.257575758
IA,com,2018,33.387525,0.110606061,0.257575758
ID,com,2018,1.559755,0.110606061,0.257575758
IL,com,2018,23.163755,0.110606061,0.257575758
IN,com,2018,29.936035,0.110606061,0.257575758
KS,com,2018,4.0974,0.110606061,0.257575758
KY,com,2018,6.988995,0.792857143,1.428571429
LA,com,2018,3.710135,0.110606061,0.257575758
MA,com,2018,885.087845,0.2,0.35
MD,com,2018,141.73121,0.792857143,1.428571429
ME,com,2018,4.393455,0.110606061,0.257575758
MI,com,2018,12.046935,0.110606061,0.257575758
MN,com,2018,317.862615,0.110606061,0.257575758
MO,com,2018,46.36666,0.110606061,0.257575758
MS,com,2018,0.99047,0.110606061,0.257575758
MT,com,2018,1.509425,0.110606061,0.257575758
NC,com,2018,62.627535,0.110606061,0.257575758
ND,com,2018,0.10095,0.110606061,0.257575758
NE,com,2018,7.81761,0.110606061,0.257575758
NH,com,2018,15.638525,0.110606061,0.257575758
NJ,com,2018,695.54989,1.6,2.05
NM,com,2018,26.317395,0.110606061,0.257575758
NV,com,2018,56.765925,0,0
NY,com,2018,346.462515,2.6,6.6
OH,com,2018,56.09282,0.792857143,1.428571429
OK,com,2018,10.77173,0.110606061,0.257575758
OR,com,2018,37.630525,0.110606061,0.257575758
PA,com,2018,111.81878,0.792857143,1.428571429
RI,com,2018,33.990455,0.110606061,0.257575758
SC,com,2018,29.9804,0.110606061,0.257575758
SD,com,2018,0,0.110606061,0.257575758
TN,com,2018,35.81141,0.110606061,0.257575758
TX,com,2018,87.039515,0.15,0.4
UT,com,2018,45.135045,0.110606061,0.257575758
VA,com,2018,21.3313,0.792857143,1.428571429
VT,com,2018,41.36472,0.110606061,0.257575758
WA,com,2018,12.431795,0.110606061,0.257575758
WI,com,2018,19.41349,0.110606061,0.257575758
WV,com,2018,0.1564,0.792857143,1.428571429
WY,com,2018,0.38378,0.110606061,0.257575758
AL,ind,2018,9.487635,0.110606061,0.257575758
AR,ind,2018,29.338365,0.110606061,0.257575758
AZ,ind,2018,221.60424,0.25,0.65
CA,ind,2018,2081.623875,91.65,202.25
CO,ind,2018,125.33322,0,0.05
CT,ind,2018,120.00376,0.110606061,0.257575758
DC,ind,2018,16.77794,0.110606061,0.257575758
DE,ind,2018,20.02209,0.792857143,1.428571429
FL,ind,2018,74.87958,0.35,0.9
GA,ind,2018,29.100455,0.110606061,0.257575758
IA,ind,2018,33.387525,0.110606061,0.257575758
ID,ind,2018,1.559755,0.110606061,0.257575758
IL,ind,2018,23.163755,0.110606061,0.257575758
IN,ind,2018,29.936035,0.110606061,0.257575758
KS,ind,2018,4.0974,0.110606061,0.257575758
KY,ind,2018,6.988995,0.792857143,1.428571429
LA,ind,2018,3.710135,0.110606061,0.257575758
MA,ind,2018,885.087845,0.2,0.35
MD,ind,2018,141.73121,0.792857143,1.428571429
ME,ind,2018,4.393455,0.110606061,0.257575758
MI,ind,2018,12.046935,0.110606061,0.257575758
MN,ind,2018,317.862615,0.110606061,0.257575758
MO,ind,2018,46.36666,0.110606061,0.257575758
MS,ind,2018,0.99047,0.110606061,0.257575758
MT,ind,2018,1.509425,0.110606061,0.257575758
NC,ind,2018,62.627535,0.110606061,0.257575758
ND,ind,2018,0.10095,0.110606061,0.257575758
NE,ind,2018,7.81761,0.110606061,0.257575758
NH,ind,2018,15.638525,0.110606061,0.257575758
NJ,ind,2018,695.54989,1.6,2.05
NM,ind,2018,26.317395,0.110606061,0.257575758
NV,ind,2018,56.765925,0,0
NY,ind,2018,346.462515,2.6,6.6
OH,ind,2018,56.09282,0.792857143,1.428571429
OK,ind,2018,10.77173,0.110606061,0.257575758
OR,ind,2018,37.630525,0.110606061,0.257575758
PA,ind,2018,111.81878,0.792857143,1.428571429
RI,ind,2018,33.990455,0.110606061,0.257575758
SC,ind,2018,29.9804,0.110606061,0.257575758
SD,ind,2018,0,0.110606061,0.257575758
TN,ind,2018,35.81141,0.110606061,0.257575758
TX,ind,2018,87.039515,0.15,0.4
UT,ind,2018,45.135045,0.110606061,0.257575758
VA,ind,2018,21.3313,0.792857143,1.428571429
VT,ind,2018,41.36472,0.110606061,0.257575758
WA,ind,2018,12.431795,0.110606061,0.257575758
WI,ind,2018,19.41349,0.110606061,0.257575758
WV,ind,2018,0.1564,0.792857143,1.428571429
WY,ind,2018,0.38378,0.110606061,0.257575758
AL,res,2018,1.24665,0.796969697,1.654545455
AR,res,2018,6.93862,0.796969697,1.654545455
AZ,res,2018,999.66144,6.9,14.5
CA,res,2018,5580.21947,52.5,116.5
CO,res,2018,322.37102,1.3,2.8
CT,res,2018,271.74606,0.796969697,1.654545455
DC,res,2018,30.61454,0.796969697,1.654545455
DE,res,2018,49.55664,0.142857143,0.314285714
FL,res,2018,235.527,0.9,2
GA,res,2018,5.6903,0.796969697,1.654545455
IA,res,2018,22.0148,0.796969697,1.654545455
ID,res,2018,25.23115,0.796969697,1.654545455
IL,res,2018,24.4015,0.796969697,1.654545455
IN,res,2018,18.09938,0.796969697,1.654545455
KS,res,2018,2.46625,0.796969697,1.654545455
KY,res,2018,4.80322,0.142857143,0.314285714
LA,res,2018,94.3656,0.796969697,1.654545455
MA,res,2018,626.04021,0.6,0.9
MD,res,2018,576.7525,0.142857143,0.314285714
ME,res,2018,6.33319,0.796969697,1.654545455
MI,res,2018,28.60312,0.796969697,1.654545455
MN,res,2018,27.69282,0.796969697,1.654545455
MO,res,2018,74.48906,0.796969697,1.654545455
MS,res,2018,1.59276,0.796969697,1.654545455
MT,res,2018,7.60606,0.796969697,1.654545455
NC,res,2018,66.14339,0.796969697,1.654545455
ND,res,2018,0.052,0.796969697,1.654545455
NE,res,2018,1.4688,0.796969697,1.654545455
NH,res,2018,54.2182,0.796969697,1.654545455
NJ,res,2018,781.8514,1.6,3.6
NM,res,2018,94.47451,0.796969697,1.654545455
NV,res,2018,249.92839,1.1,2.6
NY,res,2018,813.76866,1.5,4.2
OH,res,2018,23.04567,0.142857143,0.314285714
OK,res,2018,3.30378,0.796969697,1.654545455
OR,res,2018,90.74514,0.796969697,1.654545455
PA,res,2018,171.79286,0.142857143,0.314285714
RI,res,2018,26.77349,0.796969697,1.654545455
SC,res,2018,151.80039,0.796969697,1.654545455
SD,res,2018,0.08415,0.796969697,1.654545455
TN,res,2018,14.82267,0.796969697,1.654545455
TX,res,2018,318.31734,0.9,1.9
UT,res,2018,227.07392,0.796969697,1.654545455
VA,res,2018,40.64338,0.142857143,0.314285714
VT,res,2018,62.45404,0.796969697,1.654545455
WA,res,2018,123.57964,0.796969697,1.654545455
WI,res,2018,19.03509,0.796969697,1.654545455
WV,res,2018,0.87055,0.142857143,0.314285714
WY,res,2018,2.79302,0.796969697,1.654545455
AL,com,2020,9.630435,0.110606061,0.257575758
AR,com,2020,34.7546,0.110606061,0.257575758
AZ,com,2020,273.7323,0.25,0.65
CA,com,2020,2588.689905,91.65,202.25
CO,com,2020,178.477725,0,0.05
CT,com,2020,175.353325,0.110606061,0.257575758
DC,com,2020,31.19964,0.110606061,0.257575758
DE,com,2020,21.99307,0.792857143,1.428571429
FL,com,2020,107.947245,0.35,0.9
GA,com,2020,41.129325,0.110606061,0.257575758
IA,com,2020,48.78545,0.110606061,0.257575758
ID,com,2020,5.34844,0.110606061,0.257575758
IL,com,2020,163.1268,0.110606061,0.257575758
IN,com,2020,49.897685,0.110606061,0.257575758
KS,com,2020,6.381775,0.110606061,0.257575758
KY,com,2020,8.826235,0.792857143,1.428571429
LA,com,2020,6.453375,0.110606061,0.257575758
MA,com,2020,1088.20793,0.2,0.35
MD,com,2020,181.9728,0.792857143,1.428571429
ME,com,2020,11.9843,0.110606061,0.257575758
MI,com,2020,21.23619,0.110606061,0.257575758
MN,com,2020,493.220175,0.110606061,0.257575758
MO,com,2020,65.55871,0.110606061,0.257575758
MS,com,2020,1.40972,0.110606061,0.257575758
MT,com,2020,3.287575,0.110606061,0.257575758
NC,com,2020,72.419065,0.110606061,0.257575758
ND,com,2020,0.24675,0.110606061,0.257575758
NE,com,2020,14.923425,0.110606061,0.257575758
NH,com,2020,27.29848,0.110606061,0.257575758
NJ,com,2020,877.413065,1.6,2.05
NM,com,2020,36.580185,0.110606061,0.257575758
NV,com,2020,63.2233,0,0
NY,com,2020,680.921585,2.6,6.6
OH,com,2020,75.596045,0.792857143,1.428571429
OK,com,2020,11.59368,0.110606061,0.257575758
OR,com,2020,53.184705,0.110606061,0.257575758
PA,com,2020,134.8365,0.792857143,1.428571429
RI,com,2020,121.094845,0.110606061,0.257575758
SC,com,2020,40.44472,0.110606061,0.257575758
SD,com,2020,0.0255,0.110606061,0.257575758
TN,com,2020,39.84045,0.110606061,0.257575758
TX,com,2020,104.9687,0.15,0.4
UT,com,2020,54.75087,0.110606061,0.257575758
VA,com,2020,51.58264,0.792857143,1.428571429
VT,com,2020,48.010845,0.110606061,0.257575758
WA,com,2020,17.621645,0.110606061,0.257575758
WI,com,2020,31.789305,0.110606061,0.257575758
WV,com,2020,1.0235,0.792857143,1.428571429
WY,com,2020,0.577155,0.110606061,0.257575758
AL,ind,2020,9.630435,0.110606061,0.257575758
AR,ind,2020,34.7546,0.110606061,0.257575758
AZ,ind,2020,273.7323,0.25,0.65
CA,ind,2020,2588.689905,91.65,202.25
CO,ind,2020,178.477725,0,0.05
CT,ind,2020,175.353325,0.110606061,0.257575758
DC,ind,2020,31.19964,0.110606061,0.257575758
DE,ind,2020,21.99307,0.792857143,1.428571429
FL,ind,2020,107.947245,0.35,0.9
GA,ind,2020,41.129325,0.110606061,0.257575758
IA,ind,2020,48.78545,0.110606061,0.257575758
ID,ind,2020,5.34844,0.110606061,0.257575758
IL,ind,2020,163.1268,0.110606061,0.257575758
IN,ind,2020,49.897685,0.110606061,0.257575758
KS,ind,2020,6.381775,0.110606061,0.257575758
KY,ind,2020,8.826235,0.792857143,1.428571429
LA,ind,2020,6.453375,0.110606061,0.257575758
MA,ind,2020,1088.20793,0.2,0.35
MD,ind,2020,181.9728,0.792857143,1.428571429
ME,ind,2020,11.9843,0.110606061,0.257575758
MI,ind,2020,21.23619,0.110606061,0.257575758
MN,ind,2020,493.220175,0.110606061,0.257575758
MO,ind,2020,65.55871,0.110606061,0.257575758
MS,ind,2020,1.40972,0.110606061,0.257575758
MT,ind,2020,3.287575,0.110606061,0.257575758
NC,ind,2020,72.419065,0.110606061,0.257575758
ND,ind,2020,0.24675,0.110606061,0.257575758
NE,ind,2020,14.923425,0.110606061,0.257575758
NH,ind,2020,27.29848,0.110606061,0.257575758
NJ,ind,2020,877.413065,1.6,2.05
NM,ind,2020,36.580185,0.110606061,0.257575758
NV,ind,2020,63.2233,0,0
NY,ind,2020,680.921585,2.6,6.6
OH,ind,2020,75.596045,0.792857143,1.428571429
OK,ind,2020,11.59368,0.110606061,0.257575758
OR,ind,2020,53.184705,0.110606061,0.257575758
PA,ind,2020,134.8365,0.792857143,1.428571429
RI,ind,2020,121.094845,0.110606061,0.257575758
SC,ind,2020,40.44472,0.110606061,0.257575758
SD,ind,2020,0.0255,0.110606061,0.257575758
TN,ind,2020,39.84045,0.110606061,0.257575758
TX,ind,2020,104.9687,0.15,0.4
UT,ind,2020,54.75087,0.110606061,0.257575758
VA,ind,2020,51.58264,0.792857143,1.428571429
VT,ind,2020,48.010845,0.110606061,0.257575758
WA,ind,2020,17.621645,0.110606061,0.257575758
WI,ind,2020,31.789305,0.110606061,0.257575758
WV,ind,2020,1.0235,0.792857143,1.428571429
WY,ind,2020,0.577155,0.110606061,0.257575758
AL,res,2020,1.36207,0.796969697,1.654545455
AR,res,2020,24.10052,0.796969697,1.654545455
AZ,res,2020,1367.5851,6.9,14.5
CA,res,2020,7730.10361,52.5,116.5
CO,res,2020,480.84197,1.3,2.8
CT,res,2020,413.94618,0.796969697,1.654545455
DC,res,2020,61.91988,0.796969697,1.654545455
DE,res,2020,59.35593,0.142857143,0.314285714
FL,res,2020,700.92365,0.9,2
GA,res,2020,11.74536,0.796969697,1.654545455
IA,res,2020,41.49235,0.796969697,1.654545455
ID,res,2020,58.99834,0.796969697,1.654545455
IL,res,2020,192.47315,0.796969697,1.654545455
IN,res,2020,38.7129,0.796969697,1.654545455
KS,res,2020,9.58535,0.796969697,1.654545455
KY,res,2020,13.03141,0.142857143,0.314285714
LA,res,2020,112.14855,0.796969697,1.654545455
MA,res,2020,819.90403,0.6,0.9
MD,res,2020,691.91003,0.142857143,0.314285714
ME,res,2020,23.55368,0.796969697,1.654545455
MI,res,2020,73.80552,0.796969697,1.654545455
MN,res,2020,51.62756,0.796969697,1.654545455
MO,res,2020,127.8988,0.796969697,1.654545455
MS,res,2020,2.59009,0.796969697,1.654545455
MT,res,2020,15.61711,0.796969697,1.654545455
NC,res,2020,165.98125,0.796969697,1.654545455
ND,res,2020,0.1302,0.796969697,1.654545455
NE,res,2020,3.7313,0.796969697,1.654545455
NH,res,2020,76.62404,0.796969697,1.654545455
NJ,res,2020,1043.93199,1.6,3.6
NM,res,2020,158.71283,0.796969697,1.654545455
NV,res,2020,488.01695,1.1,2.6
NY,res,2020,1047.98577,1.5,4.2
OH,res,2020,59.40319,0.142857143,0.314285714
OK,res,2020,12.60268,0.796969697,1.654545455
OR,res,2020,128.13782,0.796969697,1.654545455
PA,res,2020,279.0507,0.142857143,0.314285714
RI,res,2020,54.07388,0.796969697,1.654545455
SC,res,2020,207.86084,0.796969697,1.654545455
SD,res,2020,0.3779,0.796969697,1.654545455
TN,res,2020,17.16709,0.796969697,1.654545455
TX,res,2020,724.47141,0.9,1.9
