year,system_capex_per_kw_res,system_capex_per_kw_com,system_capex_per_kw_ind,system_om_per_kw_res,system_om_per_kw_com,system_om_per_kw_ind,system_variable_om_per_kw_res,system_variable_om_per_kw_com,system_variable_om_per_kw_ind
2014,3284.981095,2699.070473,2699.070473,24.29,18.36025339,18.36025339,0,0,0
2015,3096.324736,2464.680204,2464.680204,24.29,18.36025339,18.36025339,0,0,0
2016,2931.783029,2180.198259,2180.198259,24.29,18.36025339,18.36025339,0,0,0
2017,2769.735246,1857.000226,1857.000226,23.42778178,17.93538039,17.93538039,0,0,0
2018,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2019,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2020,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2021,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2022,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2023,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2024,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2025,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2026,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2027,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2028,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2029,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2030,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2031,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2032,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2033,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2034,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2035,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2036,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2037,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2038,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2039,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2040,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2041,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2042,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2043,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2044,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2045,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2046,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2047,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2048,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2049,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
2050,2639.797316,1810.013773,1810.013773,21.47546663,17.1022807,17.1022807,0,0,0
