year,system_capex_per_kw_res,system_capex_per_kw_com,system_capex_per_kw_ind,system_om_per_kw_res,system_om_per_kw_com,system_om_per_kw_ind,system_variable_om_per_kw_res,system_variable_om_per_kw_com,system_variable_om_per_kw_ind
2014,3284.981095,2699.070473,2699.070473,20,15,15,0,0,0
2015,4024.774529,2464.680204,2464.680204,24.29,18.36025339,18.36025339,0,0,0
2016,3782.044173,2622.500479,2622.500479,22.69226504,17.9353362,17.9353362,0,0,0
2017,2897.382822,1996.050983,1996.050983,17.38429693,13.65103486,13.65103486,0,0,0
2018,2897.382822,1893.697154,1893.697154,17.38429693,13.65103486,13.65103486,0,0,0
2019,2897.382822,1903.932537,1903.932537,17.38429693,13.65103486,13.65103486,0,0,0
2020,2897.382822,1934.638686,1934.638686,17.38429693,13.65103486,13.65103486,0,0,0
2021,2897.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2022,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2023,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2024,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2025,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2026,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2027,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2028,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2029,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2030,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2031,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2032,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2033,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2034,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2035,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2036,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2037,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2038,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2039,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2040,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2041,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2042,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2043,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2044,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2045,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2046,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2047,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2048,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2049,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
2050,2857.382822,1955.109452,1955.109452,17.38429693,13.65103486,13.65103486,0,0,0
