"","New England","Middle Atlantic","East North Central","West North Central","South Atlantic","East South Central","West South Central","Mountain","Pacific"
"com1",5.51982223511022,5.67131035556785,4.43215159976938,2.79935334433592,5.40931762434292,3.99933588025339,5.01172106115446,6.03068561756184,4.29399524145678
"com2",0.162120184088376,0.96087102286896,0.519339212007799,0.391543765859326,0.28553972077232,0.206888782434015,0.307035305222262,2.45928219642385,0.64535741612651
"com3",3.18259251033082,4.33741318603412,2.02777183462752,0.585728891805753,0.278696415533946,0.248677167245703,0.823671706668937,0.618571074815151,0.528032323902038
"com4",2.55148982736674,2.86049186653555,2.5903934232877,1.11322978128438,1.47531021686697,1.92784444081949,1.27689639000299,2.93282723836785,2.47892010008909
"com5",1.11858292394075,3.40524784099499,1.24002315802937,0.813233480737538,1.38270620150407,0.541318282349998,2.68343828778055,1.51532109853568,1.04929152708896
"com6",12.9780214124393,49.5280852762733,42.0069451046083,23.3561658386781,52.945991627707,53.6328351549396,51.5173035672202,55.9750402189533,60.66460555452
"com7",1.82909233246985,1.60936675502876,1.93147418905967,1.33492511507507,0.656522614340036,0.63334082223388,1.63488926387681,3.26826295201052,9.76141436208341
"com8_9",3.42895712228126,6.38337614986106,10.9058859874534,5.02042454697294,18.8223271228145,9.78204951181842,21.145476274445,4.52525934955699,21.4352739796791
"com10",0.217641787876478,0.055393532747855,0.517332323861383,0.0329173377705467,0.0788138763764337,0.085479262378406,0.519725306842748,0.921434050800086,0.355812068522877
"edu1",3.4058816397785,5.68735464240079,5.31734091380111,3.30272968990538,5.11950695663105,4.47084048227859,3.81109175076847,5.95003147746116,8.58890273436052
"edu2",2.93763272415276,10.8213533141064,5.97655625515225,6.43632879679308,4.91134210700375,9.61665724761017,8.17197082154702,11.5709328456314,10.2827218024209
"gov1",2.01102861022623,1.62525453637847,1.30057556880052,0.689475704995431,1.43705521492281,1.37195420870482,0.872097590274732,1.22728941886373,2.38688439510913
"gov2",24.7426053639847,15.2456036797671,28.4203489959402,6.37266541828555,0.377633262933205,8.68470446216772,6.29779481232443,28.8277009068472,4.82007757016309
"rel1",1.16252061771964,1.16776228181924,1.0463955430052,0.672597937861575,0.619428332332416,0.38484442375624,0.751942218381705,1.20371960570597,0.47751457647532
"res4",18.2769260327601,19.5540420489707,36.9905166621321,26.4207753542983,25.877280678693,33.408760769392,28.4204759284868,54.4645259175564,21.4946534710754
"res5",33.9218396732547,26.5550954692206,35.1986130138689,36.128038986027,21.1058937806326,36.9158436426047,12.9269532121148,26.8270073024592,16.4086033724846
"res6",24.2632041161683,50.0176982059463,61.7654497558573,22.6737744728461,23.1065143282562,56.896773539347,22.1324788243273,37.3565042724213,66.9918620951137
