"","New England","Middle Atlantic","East North Central","West North Central","South Atlantic","East South Central","West South Central","Mountain","Pacific"
"com1",37.6924945742925,38.5276798906626,48.4752379913008,42.8114316911571,15.3797693941448,18.2673706556419,11.0050814094358,31.9384107294092,11.1887589355865
"com2",15.1749110265045,23.6696478102527,50.7011633564881,19.7906574013787,5.16015161207462,2.93711467503921,3.72376111254693,37.2353830266074,3.10084024051854
"com3",50.4287645148537,47.5102099995525,53.3473190301548,34.0667805213565,18.7422932202085,14.9693862056492,38.8713549249163,44.8861475990238,11.2612757170299
"com4",100.308088036222,34.7417205242794,59.4746699583416,31.4663260616951,30.0525161865989,81.5449454961618,26.4841858201976,34.6387456585689,16.1682323280011
"com5",53.2893066549784,33.8039876073219,35.998589653501,29.3102806369529,12.5268028459158,12.7793410956121,29.4011239347084,74.4995348837209,7.83981708226887
"com6",102.000763109507,135.032795142588,139.325585311189,117.348793805843,60.4266980835266,59.0976506145873,48.0480287985073,73.8572282394026,85.8741753681479
"com7",52.3663718232378,38.7099073102925,69.9188717471799,41.1590761322784,6.65260155155793,29.882059282492,45.0654777635125,58.9260056197535,23.387613942486
"com8_9",55.3055581235689,72.0771677392618,82.4006716466249,39.240217213682,27.0619802936888,64.6403274998665,20.6079785256138,46.9608786304772,22.9115772940093
"com10",209.942067512525,17.132765820675,62.7446960075045,19.9671780868241,2.39674401269115,31.2460993964438,40.0860062746864,63.2346846766554,13.360637938853
"edu1",60.8935738382732,51.5476737608691,49.1929145810451,33.3166170303135,11.0362128784904,17.0993698857269,8.22055202683426,46.695107712255,24.5124291839885
"edu2",113.791252171592,138.309169095656,73.0853103317758,99.0567188882586,54.1853277132545,91.210086309077,20.568183823738,43.1391045195918,46.6607412423059
"gov1",81.4271274884701,40.6689243818535,82.1664473062206,39.3792562102942,20.9362062749056,25.6491161863456,6.81781615469671,51.6808112882745,18.1787203735739
"gov2",61.3828735632184,32.1202882273582,54.0009251036711,18.5063201791273,3.20571762837096,17.824004427918,18.1149480158909,24.540565131874,13.8055367981683
"rel1",27.0757639352088,46.5859264703874,41.461307329335,32.6064484986572,16.4428533291406,11.6398827727197,13.610306435878,30.1508896598393,6.55760744928819
"res4",34.9208485263457,30.2355839593931,24.026154767956,18.5803208859796,10.5383496622934,14.4538855608442,4.09736774925607,15.9109859726076,3.84578638329248
"res5",26.8907492035639,110.052556350901,37.2676124453597,46.4053353785203,54.7186122233295,17.0076202590565,12.7886190644384,56.081076664688,15.5470608689249
"res6",59.7036897733057,60.8420906382896,51.3849635427466,48.8073960296709,10.1640805683167,34.1801384651203,3.91096485416976,31.3757725052944,12.1013968418631
