year,sector_abbr,1,2,3,4,5,6
2034,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2035,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2036,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2037,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2038,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2039,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2040,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2041,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2042,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2043,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2044,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2045,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2046,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2047,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2048,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2049,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2050,ind,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2014,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2015,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2016,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2017,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2018,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2019,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2020,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2021,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2022,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2023,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2024,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2025,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2026,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2027,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2028,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2029,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2030,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2031,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2032,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2033,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2034,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2035,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2036,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2037,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2038,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2039,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2040,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2041,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2042,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2043,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2044,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2045,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2046,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2047,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2048,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2049,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
2050,res,0.944620731,0.892308326,0.842892944,0.796214149,0.752120392,0.710468514
