year,sector_abbr,1,2,3,4,5,6
2035,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2036,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2037,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2038,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2039,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2040,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2041,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2042,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2043,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2044,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2045,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2046,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2047,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2048,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2049,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2050,ind,0.941301185,0.886047921,0.834037959,0.785080919,0.7389976,0.695619316
2022,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2023,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2024,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2025,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2026,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2027,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2028,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2029,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2030,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2031,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2032,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2033,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2034,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2035,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2036,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2037,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2038,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2039,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2040,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2041,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2042,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2043,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2044,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2045,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2046,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2047,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2048,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2049,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
2050,res,0.941303892,0.886053016,0.834045153,0.785089948,0.739008223,0.695631316
