ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p1,0.044262107198,0.044262107198,0.044262107198,0.044262107198,0.044262107198,0.042974902617,0.041687698036,0.0417728521715,0.041858006307,0.0429942659445,0.044130525582,0.044562039779,0.044993553976,0.0447896167105,0.044585679445,0.052145354839,0.059705030233,0.063532413977,0.067359797721,0.065778821422,0.064197845123,0.064797304016,0.065396762909,0.0640962978695,0.06279583283,0.062674347796,0.062552862762,0.061363743006,0.06017462325,0.0609757204005,0.061776817551,0.061020528985,0.060264240419,0.059322237478,0.058380234537,0.0594600711485,0.06053990776
p10,0.054226601992,0.054226601992,0.054226601992,0.054226601992,0.054226601992,0.0525884001375,0.050950198283,0.0557743196515,0.06059844102,0.0631233055255,0.065648170031,0.0689464490885,0.072244728146,0.0742264292835,0.076208130421,0.0756894214645,0.075170712508,0.074538253357,0.073905794206,0.073150773609,0.072395753012,0.0735156493435,0.074635545675,0.073943860569,0.073252175463,0.074688165783,0.076124156103,0.0775920528685,0.079059949634,0.079955489167,0.0808510287,0.079004127939,0.077157227178,0.0690380697155,0.060918912253,0.064465178386,0.068011444519
p100,0.034216698069,0.034216698069,0.034216698069,0.034216698069,0.034216698069,0.033306317443,0.032395936817,0.0362343507115,0.040072764606,0.042068591697,0.044064418788,0.044190200569,0.04431598235,0.044113175517,0.043910368684,0.0437022679745,0.043494167265,0.0440233244965,0.044552481728,0.044650143281,0.044747804834,0.045239840367,0.0457318759,0.045559963039,0.045388050178,0.04530532328,0.045222596382,0.0449268057395,0.044631015097,0.04500250628,0.045373997463,0.044022679006,0.042671360549,0.0445866823495,0.04650200415,0.0445825736145,0.042663143079
p101,0.034938152523,0.034938152523,0.034938152523,0.034938152523,0.034938152523,0.034420233473,0.033902314423,0.037631114428,0.041359914433,0.0432565907405,0.045153267048,0.045590769292,0.046028271536,0.045497479206,0.044966686876,0.045278544803,0.04559040273,0.0459491042105,0.046307805691,0.046629126228,0.046950446765,0.0470447152175,0.04713898367,0.047198944018,0.047258904366,0.0473198509355,0.047380797505,0.047213840598,0.047046883691,0.047095260456,0.047143637221,0.0470944138225,0.047045190424,0.0473747833425,0.047704376261,0.0476276316915,0.047550887122
p102,0.033977391154,0.033977391154,0.033977391154,0.033977391154,0.033977391154,0.033480212036,0.032983032918,0.036540142011,0.040097251104,0.0419210736365,0.043744896169,0.0441574807455,0.044570065322,0.0440728337745,0.043575602227,0.043878709141,0.044181816055,0.044514818145,0.044847820235,0.0451448647015,0.045441909168,0.0455356755865,0.045629442005,0.045685158249,0.045740874493,0.045793061742,0.045845248991,0.045686274149,0.045527299307,0.045571991386,0.045616683465,0.0455711343825,0.0455255853,0.0458350930985,0.046144600897,0.0461615835925,0.046178566288
p103,0.033736375905,0.033736375905,0.033736375905,0.033736375905,0.033736375905,0.033212924155,0.032689472405,0.037415305911,0.042141139417,0.043779356644,0.045417573871,0.0458789549165,0.046340335962,0.04600802028,0.045675704598,0.045064228247,0.044452751896,0.0453418257895,0.046230899683,0.0459155594235,0.045600219164,0.0456138001625,0.045627381161,0.0446512875465,0.043675193932,0.0437441371525,0.043813080373,0.0430332749955,0.042253469618,0.042601669592,0.042949869566,0.0412996162465,0.039649362927,0.0431457041395,0.046642045352,0.0469364261455,0.047230806939
p104,0.03300246932,0.03300246932,0.03300246932,0.03300246932,0.03300246932,0.0324818130445,0.031961156769,0.0363791423365,0.040797127904,0.042247080949,0.043697033994,0.043966873759,0.044236713524,0.044149307461,0.044061901398,0.043745996187,0.043430090976,0.0441600098825,0.044889928789,0.0447196747505,0.044549420712,0.0445618729035,0.044574325095,0.043837603448,0.043100881801,0.0431183410415,0.043135800282,0.0425872996235,0.042038798965,0.0421212991975,0.04220379943,0.04055191137,0.03890002331,0.041633278457,0.044366533604,0.042413468682,0.04046040376
p105,0.033050594569,0.033050594569,0.033050594569,0.033050594569,0.033050594569,0.0324722191405,0.031893843712,0.0360991377355,0.040304431759,0.04175453085,0.043204629941,0.0434797874555,0.04375494497,0.0436965029445,0.043638060919,0.0433745477615,0.043111034604,0.0438331186355,0.044555202667,0.044385463451,0.044215724235,0.044274305756,0.044332887277,0.043647723858,0.042962560439,0.042930895375,0.042899230311,0.042461050122,0.042022869933,0.0421264052455,0.042229940558,0.0407268477985,0.039223755039,0.0415515439495,0.04387933286,0.0420736485925,0.040267964325
p106,0.032806991982,0.032806991982,0.032806991982,0.032806991982,0.032806991982,0.032262177635,0.031717363288,0.0359260994415,0.040134835595,0.0415097393625,0.04288464313,0.0431589904565,0.043433337783,0.0433746974235,0.043316057064,0.0430387819325,0.042761506801,0.043483503193,0.044205499585,0.044037117127,0.043868734669,0.043842593674,0.043816452679,0.043167294079,0.042518135479,0.0424357498885,0.042353364298,0.0420206063725,0.041687848447,0.041338191939,0.040988535431,0.039978715544,0.038968895657,0.0413287880385,0.04368868042,0.0419297062,0.04017073198
p107,0.031752055343,0.031752055343,0.031752055343,0.031752055343,0.031752055343,0.031224651348,0.030697247353,0.0347712955275,0.038845343702,0.040176220249,0.041507096796,0.0417670789345,0.042027061073,0.041969000402,0.041910939731,0.0416320690425,0.041353198354,0.0420527443335,0.042752290313,0.0425912669655,0.042430243618,0.042490428451,0.042550613284,0.0419375451045,0.041324476925,0.041286700535,0.041248924145,0.0409813363185,0.040713748492,0.040610952131,0.04050815577,0.039364614181,0.038221072592,0.040492916331,0.04276476007,0.0412068959565,0.039649031843
