ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p126,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.06869,0.067298,0.065906,0.064514,0.063122,0.06173,0.060946,0.060162,0.059378,0.058594,0.05781,0.058168,0.058526,0.058884,0.059242,0.0596,0.05973,0.05986,0.05999,0.06012,0.06025,0.059629999999999996,0.05901,0.05839,0.05777,0.05715
p127,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.0606,0.05799,0.05538,0.05277,0.050159999999999996,0.047549999999999995,0.04892,0.050289999999999994,0.05166,0.053029999999999994,0.0544,0.061406,0.068412,0.07541800000000001,0.08242400000000001,0.08943000000000001,0.08921200000000001,0.088994,0.08877600000000001,0.088558,0.08834,0.08794400000000001,0.087548,0.08715200000000001,0.086756,0.08636
p128,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06714,0.06363,0.06012000000000001,0.05661000000000001,0.0531,0.04959,0.046432,0.043274,0.040116,0.036958,0.0338,0.05141,0.06902,0.08663,0.10424,0.12185,0.12174,0.12163,0.12151999999999999,0.12140999999999999,0.12129999999999999,0.120846,0.120392,0.11993799999999999,0.11948399999999999,0.11903
p129,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.026762,0.024524,0.022286,0.020048,0.01781,0.023272,0.028734,0.034196,0.039658,0.04512,0.046582,0.048043999999999996,0.049505999999999994,0.050968,0.05243,0.05244,0.05245,0.05246,0.052469999999999996,0.05248,0.05148,0.05048,0.049479999999999996,0.048479999999999995,0.047479999999999994
p13,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.060090000000000005,0.05821200000000001,0.056334,0.054456000000000004,0.052578,0.0507,0.050438000000000004,0.050176000000000005,0.049914,0.049652,0.04939,0.049404,0.049418000000000004,0.049432000000000004,0.049446000000000004,0.049460000000000004,0.049672,0.049884000000000005,0.050096,0.050308000000000005,0.05052,0.050708,0.050896000000000004,0.051084,0.051272,0.05146
p130,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.02975,0.027476,0.025202,0.022928,0.020654,0.01838,0.024076,0.029772,0.035468,0.041164,0.04686,0.04746,0.04806,0.04866,0.04926,0.04986,0.049628,0.049396,0.049164,0.048932,0.0487,0.048122,0.047544,0.046966,0.046388000000000006,0.045810000000000003
p131,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.05144,0.048174,0.044908000000000003,0.041642,0.038376,0.03511,0.039724,0.044338,0.048952,0.053566,0.05818,0.062322,0.066464,0.070606,0.07474800000000001,0.07889,0.079394,0.079898,0.080402,0.08090599999999999,0.08141,0.082346,0.083282,0.084218,0.085154,0.08609
p132,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.05084,0.047650000000000005,0.04446,0.04127,0.03808,0.03489,0.039526,0.044162,0.048798,0.053434,0.058070000000000004,0.06337,0.06867,0.07397,0.07927,0.08456999999999999,0.084674,0.08477799999999999,0.084882,0.08498599999999999,0.08509,0.085704,0.086318,0.086932,0.087546,0.08816
p133,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.05199,0.048664,0.045338,0.042012,0.038686,0.03536,0.039588000000000005,0.043816,0.048044,0.052272,0.0565,0.05658,0.05666,0.05674,0.05682,0.0569,0.056535999999999996,0.056172,0.055807999999999996,0.055444,0.05508,0.054304,0.053528,0.052752,0.051976,0.0512
p134,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.028140000000000002,0.02593,0.02372,0.02151,0.0193,0.01709,0.022466,0.027842000000000002,0.033218000000000004,0.038594,0.04397,0.044928,0.045886,0.046844,0.047802,0.04876,0.04954,0.05032,0.0511,0.051879999999999996,0.05266,0.053016,0.053371999999999996,0.053728,0.05408399999999999,0.054439999999999995
p14,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.05421,0.052006000000000004,0.049802,0.047598,0.045394000000000004,0.04319,0.042648,0.042106,0.041564,0.041021999999999996,0.040479999999999995,0.041027999999999995,0.041575999999999995,0.042124,0.042672,0.04322,0.042726,0.042232,0.041738000000000004,0.041244,0.04075,0.040534,0.040318,0.040102000000000006,0.039886000000000005,0.039670000000000004
p15,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.055420000000000004,0.052856,0.050292,0.047728,0.045163999999999996,0.0426,0.042044,0.041488,0.040932,0.040376,0.03982,0.040182,0.040544000000000004,0.040906,0.041268,0.04163,0.041258,0.040886,0.040514,0.040142,0.03977,0.039712,0.039653999999999995,0.039596,0.039538,0.039479999999999994
p16,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.05518,0.052664,0.050148,0.047632,0.045116,0.0426,0.042086,0.041572,0.041058000000000004,0.040544000000000004,0.04003,0.040194,0.040358000000000005,0.040522,0.04068600000000001,0.040850000000000004,0.040420000000000005,0.039990000000000005,0.039560000000000005,0.039130000000000005,0.038700000000000005,0.038582000000000005,0.038464000000000005,0.038346,0.038228,0.03811
p17,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.04211,0.040192,0.038274,0.036356,0.034438,0.03252,0.032692,0.032864,0.033036,0.033208,0.03338,0.034154,0.034928,0.035702,0.036476,0.03725,0.0371,0.03695,0.0368,0.036649999999999995,0.0365,0.036534,0.036567999999999996,0.036602,0.036636,0.03667
p18,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.041299999999999996,0.039088,0.036876,0.034664,0.032451999999999995,0.03024,0.030434,0.030628,0.030822000000000002,0.031016000000000002,0.03121,0.032448,0.033686,0.034924,0.036162,0.037399999999999996,0.036149999999999995,0.034899999999999994,0.03365,0.0324,0.031149999999999997,0.030931999999999998,0.030713999999999998,0.030496,0.030278,0.03006
p19,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.001744,0.001748,0.001752,0.001756,0.00176,0.0017620000000000001,0.0017640000000000002,0.001766,0.001768,0.00177,0.0017800000000000001,0.0017900000000000001,0.0018,0.00181,0.00182,0.001822,0.001824,0.001826,0.001828,0.00183,0.0018340000000000001,0.001838,0.001842,0.001846,0.00185
p2,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.04537,0.043778,0.042186,0.040594,0.039002,0.03741,0.037436,0.037461999999999995,0.037488,0.037514,0.03754,0.038529999999999995,0.03952,0.04051,0.0415,0.04249,0.042196,0.041902,0.041608,0.041314000000000003,0.04102,0.040888,0.040756,0.040624,0.040492,0.04036
p20,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.041049999999999996,0.039181999999999995,0.037314,0.035446,0.033578000000000004,0.03171,0.032956,0.034201999999999996,0.035448,0.036694,0.037939999999999995,0.038425999999999995,0.038911999999999995,0.039397999999999996,0.039883999999999996,0.040369999999999996,0.039234,0.038098,0.036961999999999995,0.035826,0.03469,0.034962,0.035234,0.035505999999999996,0.035778,0.03605
p21,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.04514,0.043192,0.041244,0.039296,0.037348,0.0354,0.03556,0.03572,0.03588,0.03604,0.0362,0.035756,0.035312,0.034867999999999996,0.034423999999999996,0.033979999999999996,0.033538,0.033096,0.032653999999999996,0.032212,0.03177,0.03175,0.03173,0.03171,0.03169,0.031670000000000004
p22,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.04754,0.045306,0.043072,0.040838,0.038604,0.03637,0.03635,0.03633,0.03631,0.03629,0.036270000000000004,0.035924000000000005,0.035578000000000005,0.035232,0.034886,0.03454,0.03342,0.0323,0.03118,0.03006,0.02894,0.029372000000000002,0.029804,0.030236000000000002,0.030668,0.031100000000000003
p23,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02994,0.02841,0.02688,0.02535,0.02382,0.02229,0.024088000000000002,0.025886000000000003,0.027684,0.029482,0.03128,0.031764,0.032248,0.032732000000000004,0.033216,0.0337,0.032528,0.031356,0.030184000000000002,0.029012,0.02784,0.028242,0.028644,0.029046000000000002,0.029448000000000002,0.02985
p24,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.02952,0.028096,0.026672,0.025248,0.023823999999999998,0.0224,0.024162,0.025924,0.027686000000000002,0.029448000000000002,0.03121,0.031724,0.032238,0.032752,0.033266000000000004,0.033780000000000004,0.032556,0.031332000000000006,0.030108000000000003,0.028884,0.02766,0.028082,0.028503999999999998,0.028926,0.029348,0.029769999999999998
p25,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.054509999999999996,0.052938,0.051365999999999995,0.049794,0.048221999999999994,0.04665,0.046939999999999996,0.04723,0.04752,0.047810000000000005,0.048100000000000004,0.048448000000000005,0.048796000000000006,0.049144,0.049492,0.04984,0.049738000000000004,0.049636,0.049534,0.049432,0.04933,0.048812,0.048294000000000004,0.047776,0.047258,0.046740000000000004
p26,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.0533,0.05167,0.05004,0.048409999999999995,0.046779999999999995,0.045149999999999996,0.044983999999999996,0.044818,0.044652,0.044486,0.04432,0.044205999999999995,0.044092,0.043977999999999996,0.043864,0.04375,0.04332,0.04289,0.04246,0.04203,0.0416,0.040908,0.040216,0.039524,0.038832,0.03814
p27,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06448000000000001,0.06144800000000001,0.05841600000000001,0.055384,0.052352,0.04932,0.048938,0.048556,0.048173999999999995,0.047791999999999994,0.047409999999999994,0.047526,0.047642,0.047758,0.047874,0.047990000000000005,0.048258,0.048526,0.048794000000000004,0.049062,0.04933,0.049568,0.049806,0.050044,0.050282,0.05052
p28,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.05909,0.0572,0.05531,0.05342,0.05153,0.05129,0.05105,0.05081,0.05057,0.05033,0.050616,0.050902,0.051188,0.051474,0.05176,0.051946,0.052132,0.052318,0.052504,0.05269,0.052598,0.052506,0.052414,0.052322,0.05223
p29,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.05953,0.057682,0.055834,0.053986,0.052138000000000004,0.05029,0.049884,0.049478,0.049072,0.048666,0.04826,0.048156,0.048052,0.047948000000000005,0.047844000000000005,0.047740000000000005,0.047514,0.047288000000000004,0.047062,0.046836,0.04661,0.046258,0.045906,0.045554,0.045202,0.04485
p3,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.04423,0.042864,0.041498,0.040132,0.038765999999999995,0.037399999999999996,0.037113999999999994,0.036828,0.036542,0.036256000000000004,0.03597,0.036894,0.037818000000000004,0.038742,0.039666,0.04059,0.04043,0.04027,0.04011,0.03995,0.03979,0.03982,0.03985,0.03988,0.039909999999999994,0.039939999999999996
p30,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.06533,0.063318,0.061306,0.059294,0.057282,0.05527,0.054084,0.052898,0.051712,0.050526,0.04934,0.049690000000000005,0.05004,0.050390000000000004,0.05074,0.05109,0.051052,0.051014000000000004,0.050976,0.050938000000000004,0.0509,0.050872,0.050844,0.050816,0.050788,0.05076
p31,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.04937,0.046919999999999996,0.044469999999999996,0.04202,0.03957,0.039098,0.038626,0.038154,0.037682,0.03721,0.036218,0.035226,0.034234,0.033242,0.03225,0.032312,0.032374,0.032436000000000006,0.032498000000000006,0.032560000000000006,0.032126,0.031692000000000005,0.031258,0.030824,0.03039
p32,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.03031,0.0287,0.02709,0.025480000000000003,0.023870000000000002,0.022260000000000002,0.02459,0.02692,0.029249999999999998,0.03158,0.033909999999999996,0.03435,0.034789999999999995,0.03523,0.03566999999999999,0.036109999999999996,0.03499,0.03387,0.03275,0.03163,0.030510000000000002,0.031112,0.031714,0.032316000000000004,0.032918,0.03352
p33,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.040060000000000005,0.038564,0.037068000000000004,0.035572,0.034076,0.03258,0.034412,0.036244,0.038076,0.039908,0.04174,0.042208,0.042676,0.043144,0.043612,0.04408,0.042368,0.040656000000000005,0.038944000000000006,0.037232,0.03552,0.035616,0.035712,0.035808,0.035904,0.036
p34,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.03982,0.038328,0.036836,0.035344,0.033852,0.03236,0.033706,0.035052,0.036398,0.03774400000000001,0.03909000000000001,0.039124000000000006,0.039158000000000005,0.039192,0.039226,0.039259999999999996,0.03748,0.035699999999999996,0.03392,0.032139999999999995,0.030359999999999998,0.030718,0.031076,0.031434,0.031792,0.03215
p35,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.030969999999999998,0.029197999999999998,0.027426,0.025653999999999996,0.023881999999999997,0.022109999999999998,0.027669999999999997,0.033229999999999996,0.03879,0.04435,0.049909999999999996,0.049892,0.049874,0.049856,0.049838,0.04982,0.049214,0.048608,0.048002,0.047396,0.04679,0.046558,0.046326,0.046094,0.045862,0.045630000000000004
