ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p108,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.06067,0.059092,0.057514,0.055936,0.054358000000000004,0.05278,0.052776,0.052772,0.052768,0.052764,0.05276,0.05237,0.05198,0.051590000000000004,0.0512,0.05081,0.05083,0.05085,0.05087,0.05089,0.05091,0.049839999999999995,0.04877,0.0477,0.046630000000000005,0.04556
p109,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.06441,0.063224,0.062037999999999996,0.060851999999999996,0.059666,0.05848,0.058636,0.058792,0.058948,0.059104,0.05926,0.05896,0.05866,0.05836,0.05806,0.05776,0.057248,0.056736,0.056224,0.055712000000000005,0.055200000000000006,0.054520000000000006,0.053840000000000006,0.05316,0.05248,0.0518
p11,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.07368999999999999,0.071708,0.069726,0.067744,0.065762,0.06378,0.063252,0.062724,0.062196,0.061668,0.06114,0.061466,0.061792,0.06211800000000001,0.062444000000000006,0.06277,0.061270000000000005,0.059770000000000004,0.05827,0.05677,0.05527,0.055486,0.055702,0.055918,0.056134,0.056350000000000004
p110,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.066592,0.065184,0.063776,0.062368,0.06096,0.060522,0.060084,0.059646000000000005,0.059208000000000004,0.05877,0.059154000000000005,0.059538,0.059922,0.060306,0.06069,0.060298,0.059906,0.059514,0.059122,0.05873,0.057895999999999996,0.057062,0.056228,0.055394000000000006,0.054560000000000004
p111,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.06254,0.061232,0.059924,0.058616,0.057308,0.056,0.056118,0.056236,0.056354,0.056472,0.05659,0.056752000000000004,0.056914,0.057076,0.057238,0.0574,0.056792,0.056184,0.055576,0.054967999999999996,0.05436,0.053824,0.053287999999999995,0.052752,0.052216,0.05168
p112,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.062450000000000006,0.061216000000000007,0.05998200000000001,0.058748,0.057514,0.056280000000000004,0.056318,0.056356,0.056394,0.056432,0.05647,0.056614,0.056757999999999996,0.056902,0.057046,0.05719,0.056574,0.055958,0.055341999999999995,0.054726,0.05411,0.053545999999999996,0.052982,0.052418,0.051854000000000004,0.05129
p113,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.06307,0.061798,0.060526,0.059254,0.057982000000000006,0.05671,0.056608000000000006,0.056506,0.056404,0.056302,0.0562,0.056196,0.056192,0.056188,0.056184,0.05618,0.055506,0.054832,0.054158000000000005,0.053484000000000004,0.05281,0.052224,0.051638,0.051052,0.050466000000000004,0.04988
p114,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.06308,0.061792,0.060504,0.059216,0.057928,0.05664,0.05664,0.05664,0.05664,0.05664,0.05664,0.05668,0.05672,0.056760000000000005,0.0568,0.05684,0.056198000000000005,0.055556,0.054914000000000004,0.054272,0.053630000000000004,0.053054000000000004,0.052478000000000004,0.051902000000000004,0.051326000000000004,0.05075
p115,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.06442,0.063056,0.061692000000000004,0.060328,0.058964,0.0576,0.057596,0.057592,0.057588,0.057583999999999996,0.05758,0.05767,0.05776,0.05785,0.05794,0.05803,0.057392,0.056754,0.056116000000000006,0.055478000000000006,0.05484000000000001,0.054346000000000005,0.053852000000000004,0.053358,0.052864,0.05237
p116,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.062119999999999995,0.060863999999999994,0.059607999999999994,0.058352,0.057096,0.05584,0.056012,0.056184,0.056356,0.056528,0.0567,0.056782,0.056864,0.056946000000000004,0.057028,0.05711,0.056436,0.055762,0.055088000000000005,0.054414000000000004,0.05374,0.053192,0.052644,0.052095999999999996,0.051548,0.051
p117,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.06235,0.061094,0.059838,0.058582,0.057326,0.05607,0.05627,0.05647,0.056670000000000005,0.056870000000000004,0.05707,0.05715,0.05723,0.05731,0.057390000000000004,0.05747,0.056776,0.056082,0.055388,0.054694,0.054,0.053426,0.052852,0.052278,0.051704,0.05113
p118,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.06697,0.065656,0.064342,0.063028,0.061714,0.060399999999999995,0.060562,0.060724,0.060885999999999996,0.061048,0.06121,0.0618,0.06239,0.06298,0.06357,0.06416,0.06434799999999999,0.064536,0.06472399999999999,0.064912,0.06509999999999999,0.06477599999999999,0.064452,0.06412799999999999,0.063804,0.06348
p12,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.06377000000000001,0.062204,0.060638000000000004,0.059072,0.057506,0.05594,0.055874,0.055807999999999996,0.055742,0.055675999999999996,0.05561,0.056018,0.056426,0.056834,0.057242,0.05765,0.057316,0.056982,0.056648,0.056313999999999996,0.055979999999999995,0.055915999999999993,0.05585199999999999,0.055788,0.055723999999999996,0.055659999999999994
p120,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06556999999999999,0.06363799999999999,0.06170599999999999,0.059773999999999994,0.05784199999999999,0.055909999999999994,0.056308,0.056706,0.057103999999999995,0.057502,0.0579,0.058044,0.058188,0.058332,0.058476,0.05862,0.057922,0.057224000000000004,0.056526,0.055828,0.055130000000000005,0.054680000000000006,0.05423000000000001,0.05378,0.05333,0.05288
p121,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.067736,0.066332,0.064928,0.063524,0.062119999999999995,0.06197,0.06181999999999999,0.061669999999999996,0.06151999999999999,0.061369999999999994,0.061459999999999994,0.061549999999999994,0.06164,0.06173,0.06182,0.061106,0.060392,0.059678,0.058964,0.05825,0.057858,0.057466,0.057074,0.056682,0.05629
p123,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.06914000000000001,0.067766,0.066392,0.065018,0.063644,0.062270000000000006,0.06212000000000001,0.061970000000000004,0.06182000000000001,0.06167,0.061520000000000005,0.061614,0.061708000000000006,0.061802,0.06189600000000001,0.06199,0.062244,0.062498,0.062752,0.06300599999999999,0.06326,0.062776,0.062292,0.061808,0.061324000000000004,0.060840000000000005
p124,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06784,0.06619799999999999,0.064556,0.062914,0.061272,0.05963,0.059954,0.060278,0.060602,0.060926,0.06125,0.061294,0.061338,0.061382,0.061425999999999994,0.06147,0.06699,0.07250999999999999,0.07802999999999999,0.08355,0.08907,0.088132,0.087194,0.086256,0.08531799999999999,0.08438
p125,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.0695,0.068096,0.066692,0.065288,0.063884,0.062479999999999994,0.062439999999999996,0.0624,0.06236,0.06232,0.06228,0.062108000000000003,0.061936000000000005,0.061764,0.061592,0.06142,0.061744,0.062068,0.062392,0.062716,0.06304,0.062356,0.061672,0.060988,0.060303999999999996,0.05962
p126,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.07048,0.069178,0.067876,0.066574,0.065272,0.06397,0.063404,0.062838,0.062272,0.061706,0.06114,0.061464,0.061787999999999996,0.062112,0.062436,0.06276,0.062512,0.062264,0.062016,0.061768,0.061520000000000005,0.06088400000000001,0.060248,0.059612000000000005,0.058976,0.05834
p127,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.06043,0.057994,0.055557999999999996,0.053122,0.050686,0.04825,0.051022,0.053794,0.056566,0.059338,0.06211,0.069204,0.076298,0.083392,0.090486,0.09758,0.09697,0.09636,0.09575,0.09514,0.09453,0.09396,0.09339,0.09282000000000001,0.09225000000000001,0.09168000000000001
p128,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.06717000000000001,0.063712,0.060254,0.056796,0.053338,0.04988,0.04809,0.0463,0.04451,0.04272,0.04093,0.05877,0.07661000000000001,0.09445,0.11229,0.13013,0.129696,0.129262,0.128828,0.12839399999999998,0.12796,0.127392,0.126824,0.126256,0.125688,0.12512
p129,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02897,0.02674,0.024509999999999997,0.022279999999999998,0.02005,0.01782,0.023814,0.029808,0.035802,0.041796,0.04779,0.049002,0.050214,0.051426,0.052638000000000004,0.05385,0.053414,0.052978000000000004,0.052542,0.052106,0.05167,0.05129,0.050910000000000004,0.05053,0.05015,0.04977
p13,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.06306,0.061438000000000006,0.05981600000000001,0.05819400000000001,0.056572000000000004,0.054950000000000006,0.05478600000000001,0.054622000000000004,0.054458000000000006,0.054294,0.054130000000000005,0.0546,0.05507,0.05554,0.05601,0.056479999999999995,0.056249999999999994,0.05601999999999999,0.05579,0.05556,0.05533,0.055318,0.055306,0.055293999999999996,0.055282,0.05527
p130,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.02969,0.027428,0.025166,0.022904,0.020642,0.01838,0.024618,0.030856,0.037094,0.043332,0.04957,0.0499,0.050230000000000004,0.05056,0.050890000000000005,0.05122,0.050778000000000004,0.050336,0.049894,0.049451999999999996,0.04901,0.048549999999999996,0.04809,0.04763,0.047170000000000004,0.04671
p131,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.05128,0.048074,0.044868,0.041662,0.038456,0.03525,0.041243999999999996,0.047238,0.053232,0.059226,0.06522,0.069244,0.073268,0.077292,0.081316,0.08534,0.086154,0.086968,0.087782,0.08859600000000001,0.08941,0.090672,0.091934,0.093196,0.094458,0.09572
p132,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.05069,0.047557999999999996,0.044426,0.041294,0.038162,0.03503,0.040672,0.046314,0.051956,0.057598,0.06324,0.06900400000000001,0.074768,0.080532,0.08629600000000001,0.09206,0.092794,0.093528,0.09426200000000001,0.09499600000000001,0.09573000000000001,0.09622000000000001,0.09671,0.09720000000000001,0.09769,0.09818
p133,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.05182,0.048552,0.045284,0.042016,0.038748,0.03548,0.040445999999999996,0.045412,0.050378,0.055344000000000004,0.06031,0.05985,0.05939,0.05893,0.05847,0.05801,0.057256,0.056502000000000004,0.055748,0.054994,0.054240000000000003,0.053836,0.053432,0.053028,0.052624,0.052219999999999996
p134,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.02817,0.025956,0.023742,0.021528000000000002,0.019314,0.0171,0.023122,0.029144000000000003,0.035166,0.041188,0.04721,0.048606,0.050002,0.051398,0.052793999999999994,0.054189999999999995,0.05499999999999999,0.05581,0.05662,0.05743,0.05824,0.058776,0.059312000000000004,0.059848,0.060384,0.06092
p14,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.05719,0.055354,0.053517999999999996,0.051682,0.049845999999999994,0.04801,0.047698,0.047386,0.047074000000000005,0.046762000000000005,0.046450000000000005,0.046606,0.046762,0.046918,0.047074,0.047229999999999994,0.04700599999999999,0.046782,0.046557999999999995,0.046334,0.04611,0.046086,0.046062,0.046038,0.046014,0.04599
p15,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.05836,0.056236,0.054112,0.051988000000000006,0.049864000000000006,0.047740000000000005,0.047372000000000004,0.047004000000000004,0.046636,0.046268,0.045899999999999996,0.046035999999999994,0.046172,0.046307999999999995,0.046444,0.046579999999999996,0.046433999999999996,0.046287999999999996,0.046142,0.045996,0.04585,0.045902,0.045954,0.046006,0.046058,0.04611
p16,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.0582,0.056116,0.054032000000000004,0.051948,0.049864000000000006,0.04778,0.04736,0.04694,0.04652,0.0461,0.04568,0.045688,0.045696,0.045703999999999995,0.045711999999999996,0.04572,0.04579,0.04586,0.04593,0.046,0.04607,0.046004,0.045938,0.045872,0.045806,0.04574
p17,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.04446,0.042942,0.041424,0.039906,0.038388,0.03687,0.037266,0.037662,0.038058,0.038454,0.03885,0.03932,0.03979,0.040260000000000004,0.04073,0.0412,0.04117,0.041139999999999996,0.04111,0.04108,0.041049999999999996,0.041314,0.041578,0.041842,0.042106,0.04237
p18,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.0436,0.041976,0.040352,0.038728,0.037104,0.03548,0.03593,0.036379999999999996,0.03683,0.03728,0.03773,0.038329999999999996,0.03893,0.039529999999999996,0.04013,0.040729999999999995,0.040732,0.040734,0.040736,0.040738,0.040740000000000005,0.040528,0.040316000000000005,0.040104,0.039892000000000004,0.03968
p19,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.00174,0.001744,0.001748,0.001752,0.001756,0.00176,0.0018,0.00184,0.00188,0.00192,0.00196,0.001986,0.002012,0.002038,0.002064,0.00209,0.0020959999999999998,0.0021019999999999997,0.002108,0.002114,0.00212,0.002094,0.002068,0.002042,0.002016,0.00199
p2,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.04895,0.047638,0.046326,0.045014,0.043702,0.04239,0.042511999999999994,0.042634,0.042755999999999995,0.042878,0.043,0.04371,0.044419999999999994,0.045129999999999997,0.04583999999999999,0.046549999999999994,0.04685399999999999,0.047158,0.047462,0.047766,0.04807,0.04769,0.047310000000000005,0.04693,0.04655,0.04617
p20,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.04333,0.041856,0.040382,0.038908,0.037434,0.03596,0.037522,0.039084,0.040646,0.042208,0.04377,0.04388,0.04399,0.0441,0.04421,0.04432,0.04416,0.044,0.043840000000000004,0.043680000000000004,0.04352,0.042396,0.041272,0.040147999999999996,0.039023999999999996,0.037899999999999996
p21,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.047619999999999996,0.046147999999999995,0.044675999999999993,0.04320399999999999,0.041732,0.04026,0.040318,0.040375999999999995,0.040434,0.04049199999999999,0.040549999999999996,0.040271999999999995,0.039993999999999995,0.039715999999999994,0.039437999999999994,0.03915999999999999,0.039355999999999995,0.039552,0.039748,0.039944,0.04014,0.039784,0.039428,0.039072,0.038716,0.03836
p22,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04979,0.04798,0.04617,0.044360000000000004,0.042550000000000004,0.040740000000000005,0.040904,0.041068,0.041232000000000005,0.041396,0.04156,0.041242,0.040924,0.040605999999999996,0.040288,0.03997,0.039776,0.039582,0.039388,0.039194,0.039,0.038598,0.038196,0.037794,0.037392,0.03699
p23,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.0327,0.031432,0.030164,0.028895999999999998,0.027628,0.026359999999999998,0.028305999999999998,0.030252,0.032198000000000004,0.034144,0.036090000000000004,0.035890000000000005,0.035690000000000006,0.03549,0.03529,0.03509,0.035478,0.035866,0.036254,0.036642,0.03703,0.036366,0.035702000000000005,0.035038,0.034374,0.033710000000000004
p24,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.032350000000000004,0.031184000000000003,0.030018000000000003,0.028852000000000003,0.027686,0.02652,0.028414,0.030307999999999998,0.032202,0.034096,0.03599,0.035844,0.035698,0.035552,0.035406,0.03526,0.035665999999999996,0.036072,0.036478,0.036884,0.03729,0.0366,0.03591,0.03522,0.03453,0.03384
p25,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05706,0.05561,0.05416,0.05271,0.05126,0.04981,0.05003,0.050249999999999996,0.05047,0.05069,0.05091,0.051258,0.051606,0.05195399999999999,0.052301999999999994,0.052649999999999995,0.05261,0.05257,0.05253,0.05249,0.052450000000000004,0.052352,0.052254,0.052156,0.052058,0.05196
p26,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.05583,0.054384,0.052938,0.051492,0.050046,0.048600000000000004,0.048406000000000005,0.048212000000000005,0.048018000000000005,0.047824000000000005,0.047630000000000006,0.047732000000000004,0.047834,0.047936000000000006,0.048038000000000004,0.04814,0.047842,0.047544,0.047245999999999996,0.046948,0.04665,0.046461999999999996,0.046273999999999996,0.046086,0.045898,0.04571
p27,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06768,0.06499200000000001,0.062304000000000005,0.059616,0.056928000000000006,0.054240000000000003,0.054532000000000004,0.054824000000000005,0.055116,0.055408,0.0557,0.055624,0.055548,0.055472,0.055396,0.05532,0.05472,0.05412,0.05352,0.05292,0.05232,0.052365999999999996,0.052412,0.052458,0.052504,0.05255
p28,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06415000000000001,0.06249600000000001,0.06084200000000001,0.059188000000000004,0.057534,0.05588,0.056394,0.056908,0.057422,0.057936,0.05845,0.05862,0.05879,0.05896,0.05913,0.0593,0.058679999999999996,0.05806,0.05744,0.05682,0.0562,0.056142,0.056083999999999995,0.056026,0.055968,0.055909999999999994
p29,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.06263,0.061014000000000006,0.059398,0.057782,0.056165999999999994,0.054549999999999994,0.05499999999999999,0.05544999999999999,0.0559,0.05635,0.056799999999999996,0.056726,0.056652,0.056577999999999996,0.056504,0.05643,0.055622,0.054814,0.054006,0.053198,0.05239,0.052254,0.052118,0.051982,0.051845999999999996,0.05171
p3,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.04736,0.046478,0.045596,0.044714000000000004,0.043832,0.04295,0.042666,0.042382,0.042098000000000003,0.041814000000000004,0.041530000000000004,0.042138,0.042746,0.043354000000000004,0.043962,0.04457,0.044938,0.045306,0.045674,0.046042,0.04641,0.046264,0.046118,0.045972,0.045826,0.04568
p30,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.06718,0.065392,0.06360400000000001,0.061816,0.060028,0.05824,0.05824,0.05824,0.05824,0.05824,0.05824,0.058112,0.057984,0.057856,0.057728,0.0576,0.056636,0.055672,0.054708,0.053744,0.05278,0.052906,0.053032,0.053158,0.053284,0.05341
p31,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.05432,0.052188,0.050055999999999996,0.047923999999999994,0.045792,0.04366,0.043559999999999995,0.04346,0.043359999999999996,0.04326,0.04316,0.043151999999999996,0.043143999999999995,0.043136,0.043128,0.04312,0.042652,0.042184,0.041716,0.041248,0.040780000000000004,0.040358000000000005,0.039936000000000006,0.039514,0.039092,0.03867
p32,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.03306,0.031744,0.030428,0.029112,0.027796,0.02648,0.028998,0.031516,0.034034,0.036552,0.03907,0.038756,0.038442,0.038128,0.037814,0.0375,0.037892,0.038284,0.038676,0.039068,0.03946,0.039578,0.039696,0.039813999999999995,0.039931999999999995,0.040049999999999995
p33,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.04305,0.041734,0.040417999999999996,0.039102,0.03778599999999999,0.036469999999999995,0.038588,0.040706,0.042824,0.044942,0.047060000000000005,0.04716600000000001,0.047272,0.047378,0.047484,0.04759,0.04734,0.04709,0.04684000000000001,0.046590000000000006,0.046340000000000006,0.04513,0.04392,0.042710000000000005,0.0415,0.04029
p34,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.04279,0.041476,0.040162,0.038848,0.037534000000000005,0.03622,0.038074000000000004,0.039928000000000005,0.041782,0.043636,0.04549,0.045382000000000006,0.045274,0.045166000000000005,0.045058,0.044950000000000004,0.044444000000000004,0.043938000000000005,0.043432,0.042926,0.04242,0.042474,0.042527999999999996,0.042582,0.042636,0.04269
