ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p1,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.06392472837,0.054876236445000004,0.045827744520000005,0.044932527745,0.04403731097,0.042183865965,0.040330420959999995,0.04061253015,0.04089463934,0.040002877874999995,0.03911111641,0.03951173254,0.03991234867,0.039778037839999995,0.03964372701,0.03935446922,0.039065211429999996,0.03892361546,0.03878201949,0.03875727182,0.03873252415,0.038344749065,0.03795697398,0.037594677845,0.03723238171,0.037072645115,0.03691290852,0.036231051715,0.03554919491
p10,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.07000675346,0.066549244805,0.06309173615000001,0.0629011985,0.06271066085,0.06618397626000001,0.06965729167000001,0.070553228605,0.07144916554,0.07260263861499999,0.07375611169,0.07408260806,0.07440910443,0.07444265677,0.07447620911,0.074538888115,0.07460156712,0.07831839793,0.08203522874,0.083896299515,0.08575737029,0.08506553716,0.08437370403,0.08425044622,0.08412718841,0.08324451844500001,0.08236184848,0.08179998351000001,0.08123811854
p100,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.07242334524,0.05368443097,0.0349455167,0.034608719995,0.03427192329,0.043813769965,0.05335561664,0.053672771089999995,0.053989925540000004,0.05410426638,0.05421860722,0.054718487940000005,0.05521836866,0.055412051315,0.05560573397,0.055670198565,0.055734663159999996,0.055877881575,0.05602109999,0.055652319740000004,0.055283539490000005,0.054711639840000006,0.05413974019,0.05501366704,0.05588759389,0.05485561693,0.05382363997,0.052146263935,0.050468887899999995
p101,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.07562687742,0.057829456504999995,0.04003203559,0.050521590959999994,0.06101114633,0.058639111645,0.056267076959999995,0.056130093105,0.055993109250000006,0.056095934415,0.05619875958,0.05648386465500001,0.05676896973,0.056843337155,0.05691770458,0.0568399248,0.05676214502,0.05624530918,0.05572847334,0.055261877354999996,0.05479528137,0.05401246587,0.05322965037,0.05221208664,0.051194522910000005,0.050523342325000005,0.04985216174,0.048200334850000005,0.04654850796
p102,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.07410025188,0.056740530725,0.039380809569999994,0.050177455265,0.06097410096,0.058425887185,0.05587767341,0.05589826161499999,0.05591884982,0.05624521441,0.056571579000000004,0.05698303319,0.05739448738,0.05758463358,0.05777477978,0.058109795750000005,0.058444811719999996,0.058069008670000005,0.05769320562,0.057083245410000004,0.05647328520000001,0.05562657983,0.05477987446,0.053514980270000005,0.05225008608,0.05165967263,0.05106925918,0.049336755885,0.04760425259
p103,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.07187000143,0.05264473311,0.03341946479,0.043486941935,0.053554419080000006,0.05341404638,0.05327367368,0.05292209278,0.05257051188,0.052285702555,0.052000893230000005,0.051899553089999995,0.05179821295,0.051893939985000005,0.05198966702,0.052384658875,0.05277965073,0.052486005905,0.05219236108,0.051797367054999995,0.05140237303,0.051024946215,0.05064751939999999,0.049488527724999995,0.04832953605,0.047589174119999994,0.04684881219,0.04527547586999999,0.04370213955
p104,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.06978324601,0.05096766422,0.03215208243,0.032280486295,0.032408890159999995,0.040737265754999995,0.04906564135,0.048550485969999994,0.04803533059,0.04749454259,0.04695375459,0.046481671785000005,0.046009588979999995,0.04575445087,0.04549931276,0.045171104555,0.044842896349999994,0.04431430257,0.04378570879,0.044776384425,0.045767060059999996,0.045308923524999996,0.04485078699,0.044023851600000004,0.04319691621,0.04261421787,0.04203151953,0.0413558055,0.04068009147
p105,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.07005709818,0.05124588131999999,0.03243466446,0.03246890542,0.03250314638,0.041309445369999996,0.05011574436,0.04964848082,0.04918121728,0.04903348099,0.048885744700000004,0.048726986455,0.04856822821,0.048641727535,0.04871522686,0.048531632465,0.04834803807,0.047680232245,0.047012426419999996,0.04756215423,0.04811188204,0.0477001221,0.04728836216,0.04633691711,0.04538547206,0.04474187144,0.04409827082,0.043361563085,0.04262485535
p106,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.07085557673,0.051850108820000004,0.03284464091,0.032828091215,0.03281154152,0.04146472851,0.050117915500000006,0.049817684104999996,0.04951745271,0.049469232285000005,0.04942101186,0.04920772992,0.048994447979999994,0.049022299114999994,0.04905015025,0.048762557685000006,0.04847496512,0.047781812685,0.04708866025,0.04754285084,0.047997041430000005,0.047560608315,0.0471241752,0.046063359250000005,0.045002543299999996,0.04407489184,0.04314724038,0.042546884325,0.04194652827
p107,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.07018350988000001,0.051548618775,0.03291372767,0.032828700445,0.03274367322,0.041233911954999994,0.04972415069,0.049467567845000004,0.049210985,0.049252201020000004,0.04929341704,0.048975943815,0.04865847059,0.04866316088,0.04866785117,0.048381488055,0.04809512494,0.047368600945,0.04664207695000001,0.047065606775000005,0.0474891366,0.047074782319999994,0.04666042804,0.045707009580000006,0.044753591120000005,0.043813860790000006,0.04287413046000001,0.04227972472,0.04168531898
