ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p1,0.044262107198,0.044262107198,0.044262107198,0.044262107198,0.044262107198,0.042974902617,0.041687698036,0.0420457142355,0.042403730435,0.044299001375,0.046194272315,0.0466994566495,0.047204640984,0.0473354381175,0.047466235251,0.053609261391,0.059752287531,0.061091081874,0.062429876217,0.063378313215,0.064326750213,0.06395919036,0.063591630507,0.0624743491375,0.061357067768,0.0604624102045,0.059567752641,0.0581416401595,0.056715527678,0.0560260399775,0.055336552277,0.0586616514715,0.061986750666,0.0602698022875,0.058552853909,0.0597698226735,0.060986791438
p10,0.054226601992,0.054226601992,0.054226601992,0.054226601992,0.054226601992,0.0525884001375,0.050950198283,0.0543370622115,0.05772392614,0.057989812044,0.058255697948,0.063525296865,0.068794895782,0.073189251611,0.07758360744,0.0743927480725,0.071201888705,0.071041858961,0.070881829217,0.070379152419,0.069876475621,0.0698131894,0.069749903179,0.06959667202,0.069443440861,0.0687019957875,0.067960550714,0.0679596762145,0.067958801715,0.066813545167,0.065668288619,0.0644830070015,0.063297725384,0.062633371017,0.06196901665,0.0629254790335,0.063881941417
p100,0.034216698069,0.034216698069,0.034216698069,0.034216698069,0.034216698069,0.033306317443,0.032395936817,0.036131328712,0.039866720607,0.040132021262,0.040397321917,0.041074180518,0.041751039119,0.041279966369,0.040808893619,0.0410958393105,0.041382785002,0.042030139662,0.042677494322,0.0434573423055,0.044237190289,0.0451462810325,0.046055371776,0.0471942757605,0.048333179745,0.0486477433415,0.048962306938,0.050467258796,0.051972210654,0.0536597826125,0.055347354571,0.056288392436,0.057229430301,0.0585401014955,0.05985077269,0.0616976499745,0.063544527259
p101,0.034938152523,0.034938152523,0.034938152523,0.034938152523,0.034938152523,0.034420233473,0.033902314423,0.0374491993855,0.040996084348,0.040607227391,0.040218370434,0.0405850161325,0.040951661831,0.0411747597215,0.041397857612,0.041800953401,0.04220404919,0.0447690665615,0.047334083933,0.0480871857035,0.048840287474,0.049432982342,0.05002567721,0.05070465595,0.05138363469,0.0524105514505,0.053437468211,0.053879319117,0.054321170023,0.0559204505705,0.057519731118,0.0583801164535,0.059240501789,0.059278328459,0.059316155129,0.0616952138205,0.064074272512
p102,0.033977391154,0.033977391154,0.033977391154,0.033977391154,0.033977391154,0.033480212036,0.032983032918,0.036376230127,0.039769427336,0.039458865268,0.0391483032,0.039497982533,0.039847661866,0.0400759306045,0.040304199343,0.0406756804365,0.04104716153,0.0434710831935,0.045895004857,0.04660458433,0.047314163803,0.047881653077,0.048449142351,0.0491738093845,0.049898476418,0.050904100779,0.05190972514,0.052372455445,0.05283518575,0.054402888367,0.055970590984,0.0568077297875,0.057644868591,0.057583760694,0.057522652797,0.059832035859,0.062141418921
p103,0.033736375905,0.033736375905,0.033736375905,0.033736375905,0.033736375905,0.033212924155,0.032689472405,0.0374514917655,0.042213511126,0.0421438352715,0.042074159417,0.042033680114,0.041993200811,0.041167092704,0.040340984597,0.0406042990795,0.040867613562,0.0410391088795,0.041210604197,0.0425861252885,0.04396164638,0.0449229193285,0.045884192277,0.047223275,0.048562357723,0.0490608285355,0.049559299348,0.051267068661,0.052974837974,0.0549306618915,0.056886485809,0.0579552843115,0.059024082814,0.0600154012195,0.061006719625,0.0658073040785,0.070607888532
p104,0.03300246932,0.03300246932,0.03300246932,0.03300246932,0.03300246932,0.0324818130445,0.031961156769,0.0364252464765,0.040889336184,0.040924839004,0.040960341824,0.0410374882775,0.041114634731,0.0405036747245,0.039892714718,0.0401007799365,0.040308845155,0.040570440642,0.040832036129,0.042006721503,0.043181406877,0.044242847226,0.045304287575,0.046296132929,0.047287978283,0.0478094864175,0.048330994552,0.0494700997305,0.050609204909,0.0523872836145,0.05416536232,0.055066040776,0.055966719232,0.056745454491,0.05752418975,0.060297562078,0.063070934406
p105,0.033050594569,0.033050594569,0.033050594569,0.033050594569,0.033050594569,0.0324722191405,0.031893843712,0.036186802226,0.04047976074,0.0406963419435,0.040912923147,0.041012388468,0.041111853789,0.0407948144,0.040477775011,0.04072021084,0.040962646669,0.041126416647,0.041290186625,0.042344499599,0.043398812573,0.044497943705,0.045597074837,0.046423046346,0.047249017855,0.048267046187,0.049285074519,0.05039241268,0.051499750841,0.053266734586,0.055033718331,0.0555928344885,0.056151950646,0.056978067442,0.057804184238,0.060720018505,0.063635852772
p106,0.032806991982,0.032806991982,0.032806991982,0.032806991982,0.032806991982,0.032262177635,0.031717363288,0.036003714022,0.040290064756,0.0404876318295,0.040685198903,0.040890344791,0.041095490679,0.0408526598265,0.040609828974,0.0408713067465,0.041132784519,0.0412300913975,0.041327398276,0.0423677318355,0.043408065395,0.044505348879,0.045602632363,0.046468676532,0.047334720701,0.048372264915,0.049409809129,0.0505754794445,0.05174114976,0.053524134962,0.055307120164,0.055815614558,0.056324108952,0.0571956791525,0.058067249353,0.060937018579,0.063806787805
p107,0.031752055343,0.031752055343,0.031752055343,0.031752055343,0.031752055343,0.031224651348,0.030697247353,0.0348477965245,0.038998345696,0.039184826875,0.039371308054,0.03958803796,0.039804767866,0.03958649776,0.039368227654,0.0396249485525,0.039881669451,0.040121298787,0.040360928123,0.041389345453,0.042417762783,0.04349753842,0.044577314057,0.0454947026205,0.046412091184,0.0474324806585,0.048452870133,0.049641237488,0.050829604843,0.052590739662,0.054351874481,0.0549700941365,0.055588313792,0.056649575236,0.05771083668,0.060441691197,0.063172545714
