ba,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
p1,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04262,0.04091,0.0392,0.03749,0.03578,0.03407,0.034916,0.035762,0.036607999999999995,0.037453999999999994,0.038299999999999994,0.039195999999999995,0.040091999999999996,0.040988,0.041884,0.04278,0.042112,0.041443999999999995,0.040776,0.040108,0.039439999999999996,0.038902,0.038363999999999995,0.037826,0.037287999999999995,0.03675
p10,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.07253,0.070376,0.06822199999999999,0.066068,0.063914,0.061759999999999995,0.059868,0.057976,0.056083999999999995,0.054192,0.0523,0.054244,0.056188,0.058132,0.060076000000000004,0.062020000000000006,0.061538,0.061056,0.060574,0.060092,0.059609999999999996,0.059278,0.058946,0.058614,0.058282,0.05795
p100,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.06319,0.061695999999999994,0.060202,0.058707999999999996,0.057214,0.05572,0.055557999999999996,0.055395999999999994,0.055234,0.055071999999999996,0.054909999999999994,0.055327999999999995,0.055746,0.056164,0.056582,0.057,0.057440000000000005,0.05788,0.058320000000000004,0.05876,0.0592,0.058416,0.057632,0.056848,0.056064,0.05528
p101,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07282,0.07041599999999999,0.068012,0.065608,0.063204,0.0608,0.058868,0.056936,0.055004,0.053072,0.05114,0.052232,0.053324,0.054416,0.055508,0.056600000000000004,0.056308000000000004,0.056016,0.055724,0.055432,0.05514,0.054878,0.054616,0.054354,0.054091999999999994,0.053829999999999996
p102,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06835,0.06650199999999999,0.064654,0.062806,0.060958,0.05911,0.057822000000000005,0.056534,0.055246,0.053958,0.05267,0.054144,0.055618,0.057092,0.058566,0.060039999999999996,0.059738,0.059435999999999996,0.059134,0.058831999999999995,0.05853,0.058044,0.057558,0.057072000000000005,0.056586000000000004,0.056100000000000004
p103,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.06028,0.058646,0.057012,0.055378,0.053744,0.05211,0.05182,0.05153,0.051239999999999994,0.050949999999999995,0.05066,0.05073,0.0508,0.05087,0.05094,0.05101,0.050496,0.049982,0.049468,0.048954,0.04844,0.047695999999999995,0.046951999999999994,0.046208,0.045464,0.044719999999999996
p104,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05367,0.05233,0.05099,0.04965,0.04831,0.04697,0.046516,0.046062,0.045608,0.045154,0.044700000000000004,0.045122,0.045544,0.04596600000000001,0.046388000000000006,0.046810000000000004,0.046414000000000004,0.046018,0.045621999999999996,0.045225999999999995,0.044829999999999995,0.044135999999999995,0.043441999999999995,0.042748,0.042054,0.04136
p105,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.05557,0.053532,0.051494000000000005,0.049456,0.047418,0.045380000000000004,0.045666000000000005,0.04595200000000001,0.046238,0.046524,0.046810000000000004,0.047214000000000006,0.047618,0.048022,0.048426,0.04883,0.048052,0.047274,0.046496,0.045718,0.04494,0.043592,0.042244000000000004,0.040896,0.03954800000000001,0.038200000000000005
p106,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.0559,0.053908,0.051916,0.049923999999999996,0.047931999999999995,0.045939999999999995,0.046273999999999996,0.046608,0.046942,0.047276,0.04761,0.04789,0.04817,0.04845,0.048729999999999996,0.04901,0.048246,0.047481999999999996,0.046718,0.045954,0.04519,0.044132,0.043074,0.042016,0.040958,0.0399
p107,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.054700000000000006,0.052790000000000004,0.05088,0.04897,0.04706,0.045149999999999996,0.04534,0.04553,0.04572,0.04591,0.0461,0.046118,0.046135999999999996,0.046154,0.046172,0.046189999999999995,0.04511,0.04403,0.042949999999999995,0.04187,0.04079,0.039856,0.038922,0.037988,0.037054,0.03612
p108,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05564,0.05377,0.0519,0.05003,0.04816,0.04629,0.045933999999999996,0.045578,0.045222,0.044866,0.04451,0.044558,0.044606,0.044654,0.044702,0.04475,0.043604,0.042458,0.041312,0.04016600000000001,0.039020000000000006,0.038400000000000004,0.03778,0.037160000000000006,0.03654,0.03592
p109,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.0619,0.060663999999999996,0.059427999999999995,0.058192,0.056956,0.05572,0.055406,0.055091999999999995,0.054778,0.054464,0.05415,0.053972,0.053793999999999995,0.053616,0.05343799999999999,0.053259999999999995,0.052323999999999996,0.051387999999999996,0.050452,0.049516,0.04858,0.047959999999999996,0.04734,0.04672,0.0461,0.04548
p11,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.07275,0.070584,0.06841799999999999,0.066252,0.064086,0.06192,0.059952000000000005,0.057984,0.056016,0.054048,0.05208,0.054084,0.056088,0.058092000000000005,0.060096000000000004,0.0621,0.06166,0.061220000000000004,0.06078,0.060340000000000005,0.0599,0.059676,0.059452,0.059228,0.059004,0.05878
p110,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.06509999999999999,0.063742,0.062383999999999995,0.061026,0.059668,0.05831,0.058088,0.057866,0.057644,0.057422,0.0572,0.057206,0.057212,0.057218,0.057224,0.057229999999999996,0.056549999999999996,0.055869999999999996,0.055189999999999996,0.054509999999999996,0.053829999999999996,0.053082,0.052334,0.051586,0.050838,0.05009
p111,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.06013,0.058756,0.057382,0.056008,0.054633999999999995,0.053259999999999995,0.053219999999999996,0.05318,0.05314,0.0531,0.05306,0.053290000000000004,0.053520000000000005,0.05375,0.05398,0.05421,0.053682,0.053154,0.052626,0.052098,0.05157,0.050839999999999996,0.05011,0.04938,0.048650000000000006,0.047920000000000004
p112,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.06007,0.058769999999999996,0.05747,0.05617,0.05487,0.05357,0.053441999999999996,0.053314,0.053186,0.053058,0.05293,0.053124,0.053318,0.053512,0.053706,0.053899999999999997,0.053328,0.052756,0.052184,0.051612,0.05104,0.05017,0.0493,0.04843,0.04756,0.046689999999999995
p113,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.06093,0.059606,0.058282,0.056958,0.055634,0.054310000000000004,0.05405,0.05379,0.05353,0.05327,0.053009999999999995,0.05272999999999999,0.05245,0.052169999999999994,0.05189,0.051609999999999996,0.050811999999999996,0.050013999999999996,0.049215999999999996,0.048417999999999996,0.047619999999999996,0.047164,0.046708,0.046252,0.045796,0.045340000000000005
p114,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.06098,0.059652000000000004,0.058324,0.056996000000000005,0.055668,0.054340000000000006,0.054180000000000006,0.054020000000000006,0.05386,0.0537,0.05354,0.0533,0.05306,0.05282,0.05258,0.052340000000000005,0.051598000000000005,0.050856000000000005,0.050114,0.049372,0.04863,0.04806,0.04749,0.04692,0.04635,0.04578
p115,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.06143,0.060003999999999995,0.058578,0.057151999999999994,0.055726,0.054299999999999994,0.054178,0.05405599999999999,0.053933999999999996,0.05381199999999999,0.053689999999999995,0.05393799999999999,0.054186,0.054433999999999996,0.054682,0.05493,0.05444,0.05395,0.05346,0.052969999999999996,0.05248,0.051814,0.051148,0.050482,0.049816,0.04915
p116,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05976,0.05843,0.0571,0.05577,0.054439999999999995,0.05311,0.053048,0.052986,0.052924,0.052862,0.0528,0.053004,0.053208,0.053412,0.053616,0.05382,0.053288,0.052756,0.052224,0.051691999999999995,0.05116,0.050373999999999995,0.04958799999999999,0.048802,0.048015999999999996,0.047229999999999994
p117,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.058668,0.057336,0.056004,0.054672000000000005,0.053340000000000005,0.053318000000000004,0.053296,0.053274,0.053252,0.05323,0.053374,0.053518,0.053662,0.05380600000000001,0.053950000000000005,0.053384,0.052818000000000004,0.052252,0.051686,0.05112,0.050192,0.049263999999999995,0.048336,0.04740799999999999,0.046479999999999994
p118,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06423000000000001,0.06281,0.06139000000000001,0.05997,0.058550000000000005,0.05713,0.056934,0.056738,0.056542,0.056346,0.05615,0.05638,0.05661,0.056839999999999995,0.057069999999999996,0.0573,0.05763,0.05796,0.05829,0.05862,0.05895,0.05812,0.05729,0.056459999999999996,0.05563,0.054799999999999995
p12,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.05742,0.055494,0.053568,0.051642,0.049715999999999996,0.04779,0.046744,0.045698,0.044652,0.043606,0.04256,0.043716,0.044872,0.046028,0.047184000000000004,0.04834,0.0484,0.04846,0.04852,0.048580000000000005,0.04864,0.048344,0.048048,0.047751999999999996,0.047456,0.047159999999999994
p120,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.06211,0.060246,0.058381999999999996,0.056518,0.054653999999999994,0.05279,0.052573999999999996,0.052357999999999995,0.052142,0.051926,0.05171,0.052254,0.052798,0.053342,0.053885999999999996,0.05443,0.05379,0.053149999999999996,0.05251,0.05187,0.05123,0.05058,0.049929999999999995,0.04928,0.04862999999999999,0.047979999999999995
p121,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06506,0.06350800000000001,0.061956000000000004,0.060404,0.058852,0.0573,0.056648,0.055996,0.055344,0.054692,0.05404,0.054724,0.055408,0.056092,0.056776,0.057460000000000004,0.057066000000000006,0.05667200000000001,0.056278,0.055884,0.055490000000000005,0.054802000000000003,0.054114,0.053426,0.052738,0.05205
p123,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.06502,0.063496,0.061972,0.060448,0.058924,0.0574,0.056743999999999996,0.056088,0.055431999999999995,0.054776,0.054119999999999994,0.054804,0.055487999999999996,0.056172,0.056856,0.05754,0.057936,0.058332,0.058728,0.059124,0.05952,0.058822000000000006,0.058124,0.057426000000000005,0.056728,0.05603
