ba,year,elec_price_res,elec_price_com,elec_price_ind
p1,2014,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2015,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2016,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2017,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2018,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2019,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2020,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2021,0.05116121586999999,0.05116121586999999,0.05116121586999999
p1,2022,0.08772445569,0.08772445569,0.08772445569
p1,2023,0.07959270801999999,0.07959270801999999,0.07959270801999999
p1,2024,0.07146096034999999,0.07146096034999999,0.07146096034999999
p1,2025,0.070663039775,0.070663039775,0.070663039775
p1,2026,0.06986511919999999,0.06986511919999999,0.06986511919999999
p1,2027,0.068479808775,0.068479808775,0.068479808775
p1,2028,0.06709449834999999,0.06709449834999999,0.06709449834999999
p1,2029,0.06718605927499999,0.06718605927499999,0.06718605927499999
p1,2030,0.0672776202,0.0672776202,0.0672776202
p1,2031,0.067449249865,0.067449249865,0.067449249865
p1,2032,0.06762087953,0.06762087953,0.06762087953
p1,2033,0.06821905454499999,0.06821905454499999,0.06821905454499999
p1,2034,0.06881722956,0.06881722956,0.06881722956
p1,2035,0.06957682602,0.06957682602,0.06957682602
p1,2036,0.07033642248,0.07033642248,0.07033642248
p1,2037,0.07137262433,0.07137262433,0.07137262433
p1,2038,0.07240882618,0.07240882618,0.07240882618
p1,2039,0.07186498546,0.07186498546,0.07186498546
p1,2040,0.07132114474,0.07132114474,0.07132114474
p1,2041,0.07104366254499998,0.07104366254499998,0.07104366254499998
p1,2042,0.07076618035,0.07076618035,0.07076618035
p1,2043,0.06957232845499998,0.06957232845499998,0.06957232845499998
p1,2044,0.06837847656,0.06837847656,0.06837847656
p1,2045,0.06818236782999999,0.06818236782999999,0.06818236782999999
p1,2046,0.0679862591,0.0679862591,0.0679862591
p1,2047,0.06779490370499999,0.06779490370499999,0.06779490370499999
p1,2048,0.06760354831,0.06760354831,0.06760354831
p1,2049,0.067308385315,0.067308385315,0.067308385315
p1,2050,0.06701322232,0.06701322232,0.06701322232
p10,2014,0.12247079932,0.12247079932,0.12247079932
p10,2015,0.12247079932,0.12247079932,0.12247079932
p10,2016,0.12247079932,0.12247079932,0.12247079932
p10,2017,0.12247079932,0.12247079932,0.12247079932
p10,2018,0.12247079932,0.12247079932,0.12247079932
p10,2019,0.12247079932,0.12247079932,0.12247079932
p10,2020,0.12247079932,0.12247079932,0.12247079932
p10,2021,0.12247079932,0.12247079932,0.12247079932
p10,2022,0.16327120101999998,0.16327120101999998,0.16327120101999998
p10,2023,0.16089727876999999,0.16089727876999999,0.16089727876999999
p10,2024,0.15852335652,0.15852335652,0.15852335652
p10,2025,0.158194640685,0.158194640685,0.158194640685
p10,2026,0.15786592485,0.15786592485,0.15786592485
p10,2027,0.163161124375,0.163161124375,0.163161124375
p10,2028,0.1684563239,0.1684563239,0.1684563239
p10,2029,0.169934750075,0.169934750075,0.169934750075
p10,2030,0.17141317625,0.17141317625,0.17141317625
p10,2031,0.171634203825,0.171634203825,0.171634203825
p10,2032,0.17185523139999997,0.17185523139999997,0.17185523139999997
p10,2033,0.172227161665,0.172227161665,0.172227161665
p10,2034,0.17259909192999998,0.17259909192999998,0.17259909192999998
p10,2035,0.17297851251000002,0.17297851251000002,0.17297851251000002
p10,2036,0.17335793309,0.17335793309,0.17335793309
p10,2037,0.17355147255999998,0.17355147255999998,0.17355147255999998
p10,2038,0.17374501203,0.17374501203,0.17374501203
p10,2039,0.17930072069,0.17930072069,0.17930072069
p10,2040,0.18485642935,0.18485642935,0.18485642935
p10,2041,0.18490459261,0.18490459261,0.18490459261
p10,2042,0.18495275586999999,0.18495275586999999,0.18495275586999999
p10,2043,0.185608825245,0.185608825245,0.185608825245
p10,2044,0.18626489462,0.18626489462,0.18626489462
p10,2045,0.18607252615,0.18607252615,0.18607252615
p10,2046,0.18588015768,0.18588015768,0.18588015768
p10,2047,0.18495286411,0.18495286411,0.18495286411
p10,2048,0.18402557054,0.18402557054,0.18402557054
p10,2049,0.18288313901999997,0.18288313901999997,0.18288313901999997
p10,2050,0.1817407075,0.1817407075,0.1817407075
p100,2014,0.09971160482,0.09971160482,0.09971160482
p100,2015,0.09971160482,0.09971160482,0.09971160482
p100,2016,0.09971160482,0.09971160482,0.09971160482
p100,2017,0.09971160482,0.09971160482,0.09971160482
p100,2018,0.09971160482,0.09971160482,0.09971160482
p100,2019,0.09971160482,0.09971160482,0.09971160482
p100,2020,0.09971160482,0.09971160482,0.09971160482
p100,2021,0.09971160482,0.09971160482,0.09971160482
p100,2022,0.14151268688,0.14151268688,0.14151268688
