year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,15.325612,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Alternative Transportation
2024,28.325716,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Alternative Transportation
2024,102.498215,ind,5-11,PJMW,PJM / West,electricity,AEO2025 Alternative Transportation
2024,16.854498,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Alternative Transportation
2024,46.820774,ind,5-10,PJME,PJM / East,electricity,AEO2025 Alternative Transportation
2024,71.190750,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Alternative Transportation
2024,13.055581,ind,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Alternative Transportation
2024,24.591387,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 Alternative Transportation
2024,0.246058,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Alternative Transportation
2024,0.006442,trans,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Alternative Transportation
2024,0.183231,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Alternative Transportation
2024,16.051022,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Alternative Transportation
2024,0.621934,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Alternative Transportation
2024,24.752520,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Alternative Transportation
2024,28.673914,res,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Alternative Transportation
2024,0.131187,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Alternative Transportation
2024,104.640739,res,5-10,PJME,PJM / East,electricity,AEO2025 Alternative Transportation
2024,31.211334,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Alternative Transportation
2024,27.505493,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Alternative Transportation
2024,0.184373,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Alternative Transportation
2024,21.239672,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Alternative Transportation
2024,94.745766,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Alternative Transportation
2024,91.749977,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Alternative Transportation
2024,44.324768,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Alternative Transportation
2024,1.762327,trans,5-10,PJME,PJM / East,electricity,AEO2025 Alternative Transportation
2024,110.184708,res,5-11,PJMW,PJM / West,electricity,AEO2025 Alternative Transportation
2024,74.365929,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Alternative Transportation
2024,0.775180,trans,5-11,PJMW,PJM / West,electricity,AEO2025 Alternative Transportation
2024,41.222927,res,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Alternative Transportation
2024,0.092839,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Alternative Transportation
2024,0.739958,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Alternative Transportation
2024,59.356323,ind,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Alternative Transportation
2024,17.949865,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Alternative Transportation
2024,48.921089,ind,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Alternative Transportation
2024,48.622360,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Alternative Transportation
2024,50.415909,ind,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Alternative Transportation
2024,46.388439,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Alternative Transportation
2024,24.467648,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Alternative Transportation
2024,25.318125,res,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Alternative Transportation
2024,45.161377,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Alternative Transportation
