year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,71.189613,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2024,128.476837,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Economic Growth
2024,143.827148,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Economic Growth
2024,27.508417,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Economic Growth
2024,24.250072,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Economic Growth
2024,48.638313,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Economic Growth
2024,62.036942,res,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2024,32.216354,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Economic Growth
2024,71.252075,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Economic Growth
2024,64.994873,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Economic Growth
2024,82.642479,com,5-11,PJMW,PJM / West,electricity,AEO2025 High Economic Growth
2024,73.628281,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Economic Growth
2024,103.026855,com,5-10,PJME,PJM / East,electricity,AEO2025 High Economic Growth
2024,29.390594,com,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Economic Growth
2024,55.237240,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Economic Growth
2024,40.521496,com,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Economic Growth
2024,24.590979,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Economic Growth
2024,65.125748,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Economic Growth
2024,77.631226,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Economic Growth
2024,14.288596,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Economic Growth
2024,0.062227,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Economic Growth
2024,33.191547,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Economic Growth
2024,121.024879,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Economic Growth
2024,41.230423,com,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Economic Growth
2024,0.041490,trans,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Economic Growth
2024,27.067055,com,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Economic Growth
2024,61.500320,com,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Economic Growth
2024,54.052006,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Economic Growth
2024,31.874666,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Economic Growth
2024,72.760735,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Economic Growth
2024,68.217133,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Economic Growth
2024,52.802200,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Economic Growth
2024,43.574890,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Economic Growth
2024,35.020645,com,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Economic Growth
2024,66.166481,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Economic Growth
2024,43.796768,com,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2024,45.163273,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Economic Growth
2024,15.948112,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Economic Growth
2024,29.277437,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Economic Growth
2024,47.642262,com,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Economic Growth
2024,0.006424,trans,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Economic Growth
2024,0.246058,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Economic Growth
2024,17.949585,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Economic Growth
2024,48.920219,ind,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Economic Growth
2024,0.092466,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Economic Growth
2024,13.055350,ind,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Economic Growth
2024,0.074500,trans,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Economic Growth
2024,0.130664,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Economic Growth
2024,48.622063,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Economic Growth
2024,28.325247,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Economic Growth
2024,34.678238,res,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Economic Growth
2024,0.183633,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Economic Growth
2024,50.415043,ind,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Economic Growth
2024,0.014617,trans,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Economic Growth
2024,25.320532,res,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Economic Growth
2024,67.064606,res,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Economic Growth
2024,102.496727,ind,5-11,PJMW,PJM / West,electricity,AEO2025 High Economic Growth
2024,21.931965,ind,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Economic Growth
2024,0.624568,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Economic Growth
2024,0.188379,trans,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Economic Growth
2024,98.407104,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Economic Growth
2024,0.183191,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Economic Growth
2024,0.743092,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Economic Growth
2024,0.184679,trans,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Economic Growth
2024,46.391632,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Economic Growth
2024,0.234846,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Economic Growth
2024,0.272300,trans,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Economic Growth
2024,0.776450,trans,5-11,PJMW,PJM / West,electricity,AEO2025 High Economic Growth
2024,24.753241,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Economic Growth
2024,50.167652,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Economic Growth
2024,28.675434,res,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Economic Growth
2024,0.203038,trans,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Economic Growth
2024,44.326580,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Economic Growth
2024,16.052124,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Economic Growth
2024,0.300848,trans,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Economic Growth
2024,1.769240,trans,5-10,PJME,PJM / East,electricity,AEO2025 High Economic Growth
2024,39.542561,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Economic Growth
2024,21.241049,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Economic Growth
2024,0.078133,trans,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Economic Growth
2024,0.265648,trans,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Economic Growth
2024,74.367386,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Economic Growth
2024,46.820690,ind,5-10,PJME,PJM / East,electricity,AEO2025 High Economic Growth
2024,50.173306,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Economic Growth
2024,110.190956,res,5-11,PJMW,PJM / West,electricity,AEO2025 High Economic Growth
2024,24.467297,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Economic Growth
2024,0.228057,trans,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Economic Growth
2024,0.018312,trans,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Economic Growth
2024,94.749916,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Economic Growth
2024,0.030131,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2024,91.755013,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Economic Growth
2024,16.041988,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Economic Growth
2024,104.650139,res,5-10,PJME,PJM / East,electricity,AEO2025 High Economic Growth
2024,37.131874,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Economic Growth
2024,0.029873,trans,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Economic Growth
2024,16.854492,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Economic Growth
2024,31.213476,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Economic Growth
2024,41.225189,res,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Economic Growth
2024,59.355286,ind,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Economic Growth
2024,138.473541,com,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Economic Growth
2024,15.325579,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Economic Growth
2025,72.935844,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2025,127.469719,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Economic Growth
2025,146.726776,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Economic Growth
2025,27.620396,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Economic Growth
2025,24.348791,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Economic Growth
2025,47.611973,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Economic Growth
2025,62.863937,res,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Economic Growth
2025,32.686611,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Economic Growth
2025,71.860611,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Economic Growth
2025,65.329536,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Economic Growth
2025,84.328400,com,5-11,PJMW,PJM / West,electricity,AEO2025 High Economic Growth
2025,75.299660,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Economic Growth
