year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,29.276760,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Alternative Electricity
2024,64.992455,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 Alternative Electricity
2024,128.469864,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Alternative Electricity
2024,143.821884,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Alternative Electricity
2024,31.209766,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Alternative Electricity
2024,21.239058,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Alternative Electricity
2024,37.127438,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Alternative Electricity
2024,21.929373,ind,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Alternative Electricity
2024,24.464720,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Alternative Electricity
2024,17.947701,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Alternative Electricity
2024,48.638123,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Alternative Electricity
2024,15.324238,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Alternative Electricity
2024,14.286760,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Alternative Electricity
2024,46.386116,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Alternative Electricity
2024,16.050217,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Alternative Electricity
2024,24.247316,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Alternative Electricity
2024,27.505289,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Alternative Electricity
2024,48.631077,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Alternative Electricity
2024,121.071907,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Alternative Electricity
2024,71.215080,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Alternative Electricity
2024,24.588282,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 Alternative Electricity
2024,33.190269,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Alternative Electricity
2024,62.034866,res,5-6,MISS,Midcontinent / South,electricity,AEO2025 Alternative Electricity
2024,32.214642,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 Alternative Electricity
2024,71.248978,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Alternative Electricity
2024,65.118538,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Alternative Electricity
2024,77.622955,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 Alternative Electricity
2024,0.062346,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Alternative Electricity
