year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,16.855118,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2024,0.246067,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2024,15.326157,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2024,72.759369,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2024,17.950111,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2024,35.019871,com,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2024,50.150944,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2024,39.529388,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2024,50.168140,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2024,71.191132,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2024,0.074607,trans,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2024,73.626801,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2024,55.236130,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2024,52.801025,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2024,66.164978,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2024,98.405136,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2024,31.873962,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2024,0.014668,trans,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2024,0.018378,trans,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2024,0.030037,trans,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2024,24.591734,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2024,65.127678,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2024,44.324883,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2024,82.640656,com,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2024,138.471008,com,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2024,24.247349,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2024,48.631149,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2024,0.006441,trans,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2024,74.365944,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2024,94.745834,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2024,62.034897,res,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2024,32.214657,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2024,71.249008,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2024,91.750069,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2025,40.701077,res,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2025,1.859882,trans,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2025,0.779667,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2025,0.655309,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2025,0.251101,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2025,16.352091,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2025,30.023502,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2025,42.114399,com,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2025,61.316959,com,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2025,0.031701,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2025,0.197539,trans,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2025,0.285807,trans,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2025,0.194320,trans,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2025,0.223921,trans,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2025,27.629467,com,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2025,54.307800,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2025,68.374794,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2025,43.675591,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2025,46.034508,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2025,0.082195,trans,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2025,50.374828,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2025,52.309830,ind,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2025,38.608738,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2025,22.791044,ind,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2025,61.618465,ind,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2025,50.808880,ind,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2025,15.961721,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2025,24.642639,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2025,48.228207,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2025,105.241531,com,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2025,13.559378,ind,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2025,80.160629,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2025,0.066491,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2025,0.144081,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2025,14.840235,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2025,125.329323,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2025,30.002464,com,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2025,41.365089,com,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2025,47.478710,com,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2025,33.483799,res,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2025,24.496952,res,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2025,62.986881,res,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2025,44.569878,com,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2025,0.044357,trans,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2025,0.315063,trans,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2025,0.202519,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2025,0.101976,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2025,0.192098,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2025,33.866005,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2025,28.961248,res,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2025,0.277937,trans,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2025,0.238607,trans,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2025,0.817288,trans,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2025,110.197632,res,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2025,104.135292,res,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2025,65.043968,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2025,126.843468,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2025,27.474102,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2025,24.219826,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2025,146.075912,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2025,16.687145,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2025,29.300215,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2025,105.995651,ind,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2025,32.448280,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2025,22.081005,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2025,25.245399,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2025,48.034946,ind,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2025,17.269827,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2025,0.252121,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2025,15.710145,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2025,73.891907,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2025,18.518236,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2025,35.780251,com,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2025,46.906887,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2025,36.972336,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2025,48.526047,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2025,73.730148,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2025,0.079307,trans,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2025,75.287666,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2025,56.482155,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2025,53.999828,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2025,67.760834,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2025,100.624969,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2025,32.566036,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2025,0.015610,trans,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2025,0.019556,trans,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2025,0.031527,trans,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2025,25.437412,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2025,67.365631,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2025,44.938507,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2025,84.311256,com,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2025,141.452560,com,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2025,47.334057,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2025,0.007034,trans,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2025,72.651100,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2025,93.238388,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2025,62.591568,res,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2025,32.537457,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2025,71.541565,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2025,90.588432,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2026,41.251144,res,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2026,1.923762,trans,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2026,0.805510,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2026,0.677030,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2026,0.260180,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2026,16.193390,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2026,29.739798,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2026,41.856529,com,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2026,62.730190,com,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2026,0.032690,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2026,0.201359,trans,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2026,0.291568,trans,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2026,0.198655,trans,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2026,0.238167,trans,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2026,27.158461,com,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2026,53.800327,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2026,67.824287,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2026,43.323948,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2026,45.295856,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2026,0.084750,trans,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2026,51.061073,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Reference case
2026,53.880619,ind,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Reference case
2026,39.465847,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2026,23.211514,ind,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2026,62.809368,ind,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2026,51.315292,ind,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2026,16.095776,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2026,24.843962,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2026,48.400452,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2026,104.741127,com,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2026,13.694524,ind,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2026,34.229359,res,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2026,78.755547,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2026,0.069409,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2026,0.153237,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2026,14.988149,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2026,126.893570,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2026,29.916645,com,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2026,41.246769,com,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2026,46.403385,com,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2026,25.022705,res,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2026,64.301842,res,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2026,44.529877,com,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2026,0.046326,trans,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Reference case
2026,0.320447,trans,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Reference case
2026,0.215404,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2026,0.108464,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2026,0.195814,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2026,33.272614,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Reference case
2026,29.362286,res,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2026,0.282332,trans,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2026,0.242380,trans,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2026,0.841034,trans,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2026,111.601265,res,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2026,105.229729,res,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2026,65.710182,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2026,128.557724,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2026,148.530487,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Reference case
2026,27.724398,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2026,24.440472,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2026,16.698620,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2026,29.587038,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2026,107.144020,ind,5-11,PJMW,PJM / West,electricity,AEO2025 Reference case
2026,32.470592,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2026,22.520277,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2026,24.483974,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
2026,48.376743,ind,5-10,PJME,PJM / East,electricity,AEO2025 Reference case
2026,17.387627,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Reference case
2026,0.253841,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Reference case
2026,15.734157,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Reference case
2026,73.936066,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Reference case
2026,17.944771,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Reference case
2026,35.757645,com,5-5,MISE,Midcontinent / East,electricity,AEO2025 Reference case
2026,47.875435,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Reference case
2026,37.735756,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Reference case
2026,49.590073,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2026,74.729546,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Reference case
2026,0.082407,trans,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Reference case
2026,74.710815,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Reference case
2026,56.049370,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Reference case
2026,53.815140,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Reference case
2026,67.338875,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 Reference case
2026,99.853958,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Reference case
2026,32.545460,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Reference case
2026,0.016165,trans,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Reference case
