year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,66.163231,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 Low Oil Price
2024,74.363152,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Low Oil Price
2024,91.739983,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Low Oil Price
2024,1.745130,trans,5-10,PJME,PJM / East,electricity,AEO2025 Low Oil Price
2024,0.616257,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Low Oil Price
2024,0.766256,trans,5-11,PJMW,PJM / West,electricity,AEO2025 Low Oil Price
2024,24.750601,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Low Oil Price
2024,0.090443,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Low Oil Price
2024,16.040226,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Low Oil Price
2024,0.127820,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Low Oil Price
2024,39.504021,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Low Oil Price
2024,0.232372,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Low Oil Price
2024,94.737556,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Low Oil Price
2024,61.498486,com,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 Low Oil Price
2024,103.017174,com,5-10,PJME,PJM / East,electricity,AEO2025 Low Oil Price
2024,40.516861,com,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Low Oil Price
2024,0.181057,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Low Oil Price
2024,0.179616,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Low Oil Price
2024,50.118759,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Low Oil Price
2024,50.157932,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Low Oil Price
2024,72.756836,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Low Oil Price
2024,0.062446,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Low Oil Price
2024,29.387238,com,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Low Oil Price
2024,47.636120,com,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Low Oil Price
2024,73.623665,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Low Oil Price
2024,31.872952,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Low Oil Price
2024,55.233780,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Low Oil Price
2024,0.733204,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Low Oil Price
2024,44.320110,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Low Oil Price
2024,82.637428,com,5-11,PJMW,PJM / West,electricity,AEO2025 Low Oil Price
2024,0.030561,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 Low Oil Price
2024,33.188015,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Low Oil Price
2024,14.288924,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Low Oil Price
2024,121.026299,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 Low Oil Price
2024,41.228298,com,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Low Oil Price
2024,77.628731,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 Low Oil Price
2024,45.158051,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Low Oil Price
2024,54.036182,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Low Oil Price
2024,43.560871,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Low Oil Price
2024,15.947343,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Low Oil Price
2024,29.276079,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Low Oil Price
2024,68.195198,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Low Oil Price
