year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,32.224678,res,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Oil Price
2024,0.792933,trans,5-11,PJMW,PJM / West,electricity,AEO2025 High Oil Price
2024,74.375237,res,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Oil Price
2024,1.798814,trans,5-10,PJME,PJM / East,electricity,AEO2025 High Oil Price
2024,0.097847,trans,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Oil Price
2024,24.758741,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Oil Price
2024,94.770752,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Oil Price
2024,0.187248,trans,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Oil Price
2024,91.779968,res,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Oil Price
2024,44.338741,res,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Oil Price
2024,24.467535,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Oil Price
2024,128.511780,res,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Oil Price
2024,50.197609,res,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Oil Price
2024,17.949766,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Oil Price
2024,16.045620,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Oil Price
2024,46.391151,ind,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Oil Price
2024,143.865540,res,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Oil Price
2024,31.213150,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Oil Price
2024,16.051958,ind,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Oil Price
2024,71.269310,res,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Oil Price
2024,0.006701,trans,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Oil Price
2024,50.222755,res,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Oil Price
2024,37.131485,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Oil Price
2024,21.240835,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Oil Price
2024,65.010170,res,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Oil Price
2024,0.138228,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Oil Price
2024,39.585999,res,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Oil Price
2024,0.018266,trans,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Oil Price
2024,48.621868,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Oil Price
2024,21.931770,ind,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Oil Price
2024,0.194320,trans,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Oil Price
2024,0.029602,trans,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Oil Price
2024,68.256020,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Oil Price
2024,98.416771,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Oil Price
2024,138.482941,com,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Oil Price
2024,0.266327,trans,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 High Oil Price
2024,25.332100,res,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Oil Price
2024,43.599720,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Oil Price
2024,0.228640,trans,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 High Oil Price
2024,27.070930,com,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Oil Price
2024,67.132538,res,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Oil Price
2024,52.805584,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Oil Price
2024,0.062143,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Oil Price
2024,0.074435,trans,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Oil Price
2024,15.948926,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Oil Price
2024,66.170273,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Oil Price
2024,29.278843,com,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 High Oil Price
2024,41.233467,com,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 High Oil Price
2024,0.041427,trans,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 High Oil Price
2024,0.301565,trans,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Oil Price
2024,45.171066,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 High Oil Price
2024,34.694740,res,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Oil Price
2024,33.196621,com,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 High Oil Price
2024,54.079784,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 High Oil Price
2024,61.502132,com,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Oil Price
2024,0.014580,trans,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 High Oil Price
2024,35.023228,com,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Oil Price
2024,43.799477,com,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Oil Price
2024,31.877016,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Oil Price
2024,29.395691,com,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Oil Price
2024,82.649719,com,5-11,PJMW,PJM / West,electricity,AEO2025 High Oil Price
2024,72.766510,com,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Oil Price
2024,40.528519,com,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Oil Price
2024,73.635513,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Oil Price
2024,47.649902,com,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Oil Price
2024,103.041672,com,5-10,PJME,PJM / East,electricity,AEO2025 High Oil Price
2024,55.242664,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Oil Price
2024,71.189392,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Oil Price
2024,77.632019,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Oil Price
2024,14.288548,ind,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Oil Price
2024,24.591240,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Oil Price
2024,65.126320,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Oil Price
2024,121.024506,ind,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Oil Price
2024,15.325655,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Oil Price
2024,0.277989,trans,5-4,MISC,Midcontinent / Central,electricity,AEO2025 High Oil Price
2024,0.029803,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 High Oil Price
2024,0.187922,trans,5-3,MISW,Midcontinent / West,electricity,AEO2025 High Oil Price
2024,0.192551,trans,5-5,MISE,Midcontinent / East,electricity,AEO2025 High Oil Price
2024,41.236401,res,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Oil Price
2024,27.525658,res,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Oil Price
2024,0.754311,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Oil Price
2024,28.682844,res,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Oil Price
2024,110.223145,res,5-11,PJMW,PJM / West,electricity,AEO2025 High Oil Price
2024,24.265272,res,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Oil Price
2024,0.633997,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Oil Price
2024,0.214855,trans,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 High Oil Price
2024,104.703835,res,5-10,PJME,PJM / East,electricity,AEO2025 High Oil Price
2024,48.668232,res,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Oil Price
2024,0.237090,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 High Oil Price
2024,0.077279,trans,5-1,TRE,Texas Reliability Entity,electricity,AEO2025 High Oil Price
2024,13.055306,ind,5-13,PJMD,PJM / Dominion,electricity,AEO2025 High Oil Price
2024,50.414879,ind,5-16,SRCE,SERC Reliability Corporation / Central,electricity,AEO2025 High Oil Price
2024,46.820885,ind,5-10,PJME,PJM / East,electricity,AEO2025 High Oil Price
2024,59.355083,ind,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 High Oil Price
2024,0.246059,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 High Oil Price
2024,48.920052,ind,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 High Oil Price
2024,28.325544,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 High Oil Price
2024,102.497330,ind,5-11,PJMW,PJM / West,electricity,AEO2025 High Oil Price
2024,16.854576,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 High Oil Price
