year,billions_kwh,sector_abbr,nerc_region_ID,nerc_region_abbr,nerc_region_desc,fuel_type,scenario
2024,73.626328,com,5-14,SRCA,SERC Reliability Corporation / East,electricity,AEO2025 Low Economic Growth
2024,16.041414,res,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Low Economic Growth
2024,24.752394,res,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Low Economic Growth
2024,0.131416,trans,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Low Economic Growth
2024,0.062447,trans,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Low Economic Growth
2024,0.041645,trans,5-24,RMRG,Western Electricity Coordinating Council / Rockies,electricity,AEO2025 Low Economic Growth
2024,15.327023,ind,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Low Economic Growth
2024,71.186195,ind,5-6,MISS,Midcontinent / South,electricity,AEO2025 Low Economic Growth
2024,28.325163,ind,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Low Economic Growth
2024,31.216139,ind,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Low Economic Growth
2024,21.242725,ind,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Low Economic Growth
2024,1.757683,trans,5-10,PJME,PJM / East,electricity,AEO2025 Low Economic Growth
2024,37.135052,ind,5-25,BASN,Western Electricity Coordinating Council / Basin,electricity,AEO2025 Low Economic Growth
2024,0.737881,trans,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Low Economic Growth
2024,0.300198,trans,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Low Economic Growth
2024,0.265004,trans,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Low Economic Growth
2024,0.227504,trans,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Low Economic Growth
2024,24.590908,ind,5-5,MISE,Midcontinent / East,electricity,AEO2025 Low Economic Growth
2024,65.125191,ind,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Low Economic Growth
2024,54.050045,com,5-23,NWPP,Western Electricity Coordinating Council / Northwest Power Pool Area,electricity,AEO2025 Low Economic Growth
2024,68.214813,com,5-22,CASO,Western Electricity Coordinating Council / California South,electricity,AEO2025 Low Economic Growth
2024,102.496399,ind,5-11,PJMW,PJM / West,electricity,AEO2025 Low Economic Growth
2024,46.824394,ind,5-10,PJME,PJM / East,electricity,AEO2025 Low Economic Growth
2024,16.856054,ind,5-9,NYUP,Northeast Power Coordinating Council / Upstate New York,electricity,AEO2025 Low Economic Growth
2024,24.467262,ind,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Low Economic Growth
2024,17.949537,ind,5-18,SPPC,Southwest Power Pool / Central,electricity,AEO2025 Low Economic Growth
2024,48.620483,ind,5-17,SPPS,Southwest Power Pool / South,electricity,AEO2025 Low Economic Growth
2024,0.246081,ind,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Low Economic Growth
2024,0.620188,trans,5-8,NYCW,Northeast Power Coordinating Council / New York City and Long Island,electricity,AEO2025 Low Economic Growth
2024,0.233308,trans,5-7,ISNE,Northeast Power Coordinating Council / New England,electricity,AEO2025 Low Economic Growth
2024,0.030437,trans,5-6,MISS,Midcontinent / South,electricity,AEO2025 Low Economic Growth
2024,94.744675,res,5-15,SRSE,SERC Reliability Corporation / Southeastern,electricity,AEO2025 Low Economic Growth
2024,43.573406,com,5-21,CANO,Western Electricity Coordinating Council / California North,electricity,AEO2025 Low Economic Growth
2024,55.235771,com,5-13,PJMD,PJM / Dominion,electricity,AEO2025 Low Economic Growth
2024,52.800537,com,5-4,MISC,Midcontinent / Central,electricity,AEO2025 Low Economic Growth
2024,66.164322,com,5-3,MISW,Midcontinent / West,electricity,AEO2025 Low Economic Growth
2024,98.404488,com,5-2,FRCC,Florida Reliability Coordinating Council,electricity,AEO2025 Low Economic Growth
2024,77.631020,ind,5-3,MISW,Midcontinent / West,electricity,AEO2025 Low Economic Growth
2024,45.161072,com,5-20,SRSG,Western Electricity Coordinating Council / Southwest,electricity,AEO2025 Low Economic Growth
2024,15.947563,com,5-19,SPPN,Southwest Power Pool / North,electricity,AEO2025 Low Economic Growth
2024,31.873701,com,5-12,PJMC,PJM / Commonwealth Edison,electricity,AEO2025 Low Economic Growth
