county_id,ba
1058,p70
1059,p10
1060,p69
1061,p5
1062,p39
1063,p36
1064,p20
1065,p92
1066,p98
1067,p112
1068,p50
1069,p53
1070,p42
1071,p58
1072,p128
1073,p106
1074,p107
1075,p116
1076,p72
1077,p38
1078,p112
1079,p99
1080,p94
1081,p18
1082,p92
1083,p54
1084,p5
1085,p10
1086,p45
1087,p105
1088,p40
1089,p105
1090,p81
1091,p103
1092,p88
1093,p49
1094,p25
1095,p9
1096,p58
1097,p65
1098,p37
1099,p25
1100,p110
1101,p94
1102,p41
1103,p9
1104,p63
1105,p53
1106,p26
1108,p63
1109,p35
1110,p92
1111,p99
1112,p70
1113,p85
1114,p112
1115,p70
1116,p16
1117,p9
1118,p92
1119,p53
1120,p112
1121,p104
1122,p79
1123,p85
1124,p70
1125,p38
1126,p109
1127,p72
1128,p92
1129,p65
1130,p112
1131,p98
1132,p24
1134,p85
1135,p103
1136,p36
1137,p83
1138,p127
1139,p65
1140,p42
1141,p97
1142,p43
1143,p109
1144,p40
1145,p85
1146,p132
1147,p127
1148,p102
1149,p40
1150,p72
1151,p97
1152,p48
1153,p55
1154,p117
1156,p98
1157,p129
1158,p94
1159,p101
1160,p98
1161,p43
1162,p88
1163,p68
1164,p50
1165,p123
1166,p103
1167,p99
1168,p31
1169,p98
1170,p70
1171,p87
1172,p54
1173,p98
1174,p81
1175,p94
1176,p94
1177,p123
1178,p10
1179,p96
1180,p99
1181,p94
1182,p53
1183,p94
1184,p127
1185,p72
1186,p101
1187,p56
1188,p33
1189,p39
1190,p122
1191,p76
1193,p69
1194,p52
1195,p43
1196,p94
1197,p88
1198,p119
1199,p53
1200,p126
1201,p58
1202,p122
1203,p33
1204,p56
1205,p45
1206,p127
1207,p74
1208,p92
1209,p112
1210,p95
1211,p97
1212,p127
1213,p81
1214,p98
1215,p40
1216,p4
1217,p5
1218,p97
1219,p103
1220,p45
1221,p41
1222,p109
1223,p97
1224,p81
1225,p50
1226,p112
1227,p91
1228,p127
1229,p99
1230,p116
1231,p71
1233,p12
1234,p89
1235,p9
1236,p112
1237,p60
1238,p117
1239,p107
1240,p92
1241,p53
1242,p97
1243,p109
1244,p16
1245,p98
1246,p92
1247,p9
1248,p2
1249,p98
1250,p87
1251,p65
1252,p85
1253,p70
1254,p58
1255,p83
1256,p55
1257,p38
1258,p72
1259,p37
1260,p25
1261,p85
1262,p9
1263,p63
1264,p3
1265,p58
1266,p15
1267,p95
1268,p99
1269,p31
1270,p94
1271,p34
1272,p93
1273,p72
1274,p63
1275,p113
1276,p76
1277,p9
1278,p38
1279,p105
1280,p94
1281,p44
1282,p103
1283,p65
1284,p89
1285,p90
1286,p94
1287,p12
1288,p14
1289,p18
1290,p48
1291,p112
1292,p35
1293,p109
1294,p55
1295,p129
1296,p109
1297,p33
1298,p66
1299,p25
1300,p75
1301,p50
1302,p75
1303,p94
1304,p86
1305,p94
1306,p132
1307,p119
1308,p65
1309,p94
1310,p89
1311,p101
1312,p58
1313,p54
1314,p48
1315,p125
1316,p53
1317,p81
1318,p134
1319,p80
1320,p103
1321,p94
1322,p112
1323,p101
1324,p21
1325,p118
1326,p31
1327,p54
1328,p118
1329,p34
1330,p127
1331,p129
1332,p126
1333,p83
1334,p34
1335,p92
1336,p107
1337,p21
1338,p131
1339,p81
1340,p68
1341,p85
1342,p53
1343,p122
1344,p61
1345,p103
1346,p96
1347,p64
1348,p87
1349,p52
1350,p34
1351,p31
1352,p56
1353,p103
1354,p41
1355,p109
1356,p95
1357,p26
1358,p93
1359,p118
1360,p127
1361,p99
1362,p65
1363,p53
1364,p50
1365,p8
1366,p67
1367,p101
1368,p111
1369,p98
1370,p101
1371,p15
1372,p50
1373,p114
1374,p110
1375,p58
1376,p63
1377,p40
1378,p53
1379,p38
1380,p130
1381,p93
1382,p38
1383,p132
1384,p43
1385,p84
1386,p53
1387,p46
1388,p94
1389,p85
1390,p50
1391,p94
1392,p101
1393,p43
1394,p15
1395,p51
1396,p98
1397,p101
1398,p63
1399,p58
1400,p44
1401,p100
1402,p28
1403,p33
1404,p94
1405,p70
1406,p112
1407,p94
1408,p92
1409,p46
1410,p53
1411,p15
1412,p38
1413,p70
1414,p88
1415,p40
1416,p92
1417,p132
1418,p69
1419,p92
1420,p64
1421,p99
1422,p87
1423,p103
1424,p99
1425,p127
1426,p38
1427,p31
1428,p63
1429,p108
1430,p105
1431,p50
1432,p121
1433,p87
1434,p47
1435,p9
1436,p50
1437,p107
1438,p55
1439,p105
1440,p50
1441,p99
1442,p5
1443,p50
1444,p40
1445,p118
1446,p24
1447,p87
1448,p48
1449,p41
1450,p92
1451,p38
1452,p45
1453,p38
1454,p100
1455,p122
1456,p82
1457,p107
1458,p58
1459,p122
1460,p126
1461,p116
1462,p94
1463,p117
1464,p127
1465,p109
1467,p126
1468,p85
1469,p85
1470,p71
1471,p122
1472,p53
1473,p74
1474,p107
1475,p35
1476,p20
1477,p69
1478,p57
1479,p46
1480,p63
1481,p53
1482,p37
1483,p92
1484,p53
1485,p36
1486,p92
1487,p88
1488,p112
1489,p34
1490,p123
1491,p42
1492,p134
1493,p101
1494,p53
1495,p87
1496,p42
1497,p74
1498,p64
1499,p39
1500,p101
1501,p94
1502,p123
1503,p105
1504,p52
1505,p41
1506,p69
1507,p93
1508,p85
1509,p101
1510,p109
1511,p95
1512,p99
1513,p90
1514,p105
1515,p101
1516,p119
1518,p85
1519,p90
1520,p98
1521,p48
1522,p10
1523,p43
1524,p1
1525,p8
1526,p62
1527,p41
1528,p64
1529,p111
1530,p98
1531,p92
1532,p94
1533,p70
1534,p95
1535,p103
1536,p54
1537,p68
1538,p109
1539,p99
1540,p105
1541,p108
1542,p1
1543,p37
1544,p105
1545,p115
1546,p58
1547,p87
1548,p40
1549,p63
1550,p92
1551,p33
1552,p99
1553,p2
1554,p77
1555,p94
1556,p36
1557,p99
1558,p72
1559,p94
1560,p110
1561,p99
1562,p58
1563,p44
1564,p58
1565,p47
1566,p37
1567,p72
1568,p38
1569,p111
1570,p118
1571,p35
1572,p81
1573,p53
1574,p50
1575,p122
1576,p118
1577,p58
1578,p98
1579,p85
1580,p37
1581,p2
1582,p90
1583,p105
1584,p9
1585,p21
1586,p33
1587,p122
1588,p58
1589,p34
1590,p94
1591,p25
1592,p126
1593,p38
1594,p71
1595,p109
1596,p36
1597,p90
1598,p53
1599,p94
1600,p122
1601,p43
1602,p94
1603,p43
1604,p58
1605,p72
1606,p33
1607,p25
1608,p81
1609,p60
1610,p115
1611,p96
1612,p50
1613,p61
1614,p127
1615,p94
1616,p101
1617,p107
1618,p107
1619,p129
1620,p90
1621,p93
1622,p112
1623,p101
1624,p39
1625,p2
1626,p89
1627,p83
1628,p94
1629,p31
1630,p68
1631,p85
1632,p9
1633,p15
1634,p99
1635,p94
1636,p118
1637,p97
1638,p37
1639,p92
1640,p63
1641,p90
1642,p53
1643,p53
1644,p16
1645,p14
1646,p103
1647,p20
1648,p126
1649,p66
1650,p58
1651,p122
1652,p101
1653,p53
1654,p117
1655,p53
1656,p3
1657,p86
1658,p122
1659,p43
1660,p98
1661,p111
1662,p87
1663,p122
1664,p94
1665,p104
1666,p39
1667,p28
1668,p1
1669,p90
1670,p38
1671,p94
1672,p7
1673,p3
1674,p134
1675,p99
1676,p118
1677,p94
1678,p9
1679,p87
1680,p58
1681,p89
1682,p50
1683,p81
1684,p112
1685,p12
1686,p123
1687,p122
1688,p94
1689,p123
1690,p63
1691,p90
1692,p80
1693,p94
1694,p55
1695,p92
1696,p16
1697,p94
1698,p56
1699,p91
1700,p87
1701,p123
1702,p87
1703,p52
1704,p55
1705,p37
1706,p87
1707,p134
1708,p99
1709,p9
1710,p88
1711,p50
1712,p92
1713,p38
1714,p81
1715,p126
1716,p112
1717,p50
1718,p91
1719,p23
1720,p97
1721,p131
1722,p38
1723,p85
1724,p53
1725,p65
1726,p109
1727,p40
1729,p47
1730,p38
1731,p14
1732,p107
1733,p131
1734,p50
1735,p65
1736,p87
1737,p98
1738,p94
1739,p64
1740,p83
1741,p12
1742,p116
1743,p88
1744,p53
1745,p99
1746,p63
1747,p130
1748,p118
1749,p94
1750,p94
1751,p85
1752,p133
1753,p53
1754,p108
1755,p72
1756,p97
1757,p64
1758,p72
1759,p94
1760,p68
1761,p68
1762,p86
1763,p28
1764,p56
1765,p113
1766,p89
1767,p103
1768,p112
1769,p101
1770,p98
1771,p85
1772,p63
1773,p96
1774,p108
1775,p103
1776,p105
1777,p46
1778,p48
1779,p60
1780,p53
1781,p134
1782,p130
1783,p101
1784,p115
1785,p85
1786,p103
1787,p108
1788,p87
1789,p54
1790,p108
1791,p134
1792,p112
1793,p42
1794,p55
1795,p20
1796,p112
1797,p33
1798,p94
1799,p28
1800,p112
1801,p34
1802,p103
1803,p63
1804,p35
1805,p12
1806,p117
1807,p92
1808,p71
1809,p36
1810,p107
1811,p84
1812,p9
1813,p69
1814,p6
1815,p109
1816,p12
1817,p133
1818,p69
1819,p70
1820,p40
1821,p99
1822,p35
1823,p92
1824,p103
1825,p41
1826,p131
1827,p26
1828,p103
1829,p118
1830,p97
1831,p76
1832,p123
1833,p54
1834,p58
1835,p74
1836,p75
1837,p25
1838,p43
1839,p103
1840,p94
1841,p94
1842,p10
1843,p105
1844,p99
1845,p9
1846,p109
1847,p18
1848,p107
1849,p90
1850,p7
1851,p48
1852,p99
1853,p72
1854,p65
1855,p40
1856,p37
1857,p84
1858,p97
1859,p51
1860,p70
1861,p92
1862,p115
1863,p48
1864,p52
1865,p10
1866,p92
1867,p41
1868,p116
1869,p52
1870,p122
1871,p112
1872,p94
1873,p61
1874,p85
1875,p53
1876,p92
1877,p38
1878,p81
1879,p39
1880,p85
1881,p53
1882,p17
1883,p101
1884,p94
1885,p92
1886,p70
1887,p94
1888,p81
1889,p99
1890,p98
1891,p116
1892,p50
1893,p43
1894,p99
1895,p105
1896,p40
1897,p105
1898,p97
1899,p114
1900,p116
1901,p56
1902,p123
1903,p112
1904,p56
1905,p94
1907,p94
1908,p65
1909,p38
1910,p90
1911,p92
1912,p35
1913,p116
1914,p127
1915,p99
1916,p53
1917,p127
1919,p98
1920,p111
1921,p40
1922,p53
1923,p50
1924,p81
1925,p43
1926,p58
1927,p108
1928,p98
1929,p63
1930,p116
1931,p107
1932,p76
1933,p126
1934,p118
1935,p92
1936,p127
1937,p127
1938,p94
1939,p45
1940,p101
1941,p81
1942,p64
1943,p109
1944,p40
1945,p126
1946,p87
1947,p48
1948,p43
1949,p9
1950,p38
1951,p126
1952,p43
1953,p76
1954,p31
1955,p77
1956,p127
1957,p81
1958,p72
1959,p58
1960,p105
1961,p110
1962,p94
1963,p70
1964,p40
1966,p110
1967,p50
1968,p122
1969,p47
1970,p92
1971,p54
1972,p10
1973,p94
1974,p63
1975,p9
1976,p47
1977,p75
1978,p64
1979,p12
1981,p96
1982,p97
1983,p97
1984,p38
1985,p129
1986,p81
1987,p101
1988,p33
1989,p85
1990,p103
1991,p53
1992,p99
1993,p94
1994,p134
1995,p94
1996,p103
1997,p34
1998,p122
1999,p64
2000,p81
2001,p101
2002,p15
2003,p80
2004,p63
2005,p96
2006,p94
2007,p70
2008,p103
2009,p103
2010,p9
2011,p87
2012,p85
2013,p109
2014,p64
2015,p9
2016,p51
2017,p77
2018,p56
2019,p56
2020,p9
2021,p54
2022,p56
2023,p61
2024,p10
2025,p99
2026,p15
2027,p63
2028,p70
2029,p3
2030,p58
2031,p94
2032,p38
2033,p127
2034,p98
2035,p25
2036,p81
2038,p87
2039,p50
2040,p94
2041,p134
2042,p99
2043,p55
2044,p53
2045,p54
2046,p98
2047,p63
2048,p99
2049,p72
2050,p89
2051,p8
2052,p89
2053,p3
2054,p89
2055,p36
2056,p94
2057,p84
2058,p63
2059,p127
2060,p85
2061,p37
2062,p12
2063,p127
2064,p56
2065,p53
2066,p109
2067,p42
2069,p126
2070,p97
2071,p81
2072,p103
2073,p75
2074,p99
2075,p112
2076,p103
2077,p113
2078,p70
2079,p15
2080,p65
2081,p57
2082,p26
2083,p99
2084,p38
2085,p87
2086,p97
2087,p99
2088,p94
2089,p34
2090,p50
2091,p38
2092,p105
2093,p49
2094,p112
2095,p47
2096,p103
2097,p81
2098,p31
2099,p53
2100,p38
2101,p26
2102,p99
2103,p103
2104,p51
2105,p44
2106,p94
2107,p16
2108,p99
2109,p111
2110,p103
2111,p37
2112,p43
2113,p65
2114,p90
2115,p58
2116,p94
2117,p127
2118,p96
2119,p122
2120,p97
2121,p22
2122,p60
2123,p94
2124,p112
2125,p105
2126,p112
2127,p55
2128,p12
2129,p105
2130,p54
2131,p31
2132,p94
2133,p94
2134,p63
2135,p33
2136,p81
2137,p127
2138,p88
2139,p81
2140,p127
2141,p36
2142,p93
2143,p90
2144,p114
2145,p52
2146,p31
2147,p54
2148,p127
2149,p94
2150,p112
2151,p24
2152,p54
2153,p118
2154,p98
2155,p107
2156,p73
2157,p126
2158,p78
2159,p125
2160,p94
2161,p68
2162,p132
2163,p62
2164,p98
2165,p25
2166,p23
2167,p112
2168,p32
2169,p87
2170,p63
2171,p76
2172,p39
2173,p81
2174,p87
2175,p25
2176,p52
2177,p50
2178,p5
2179,p70
2180,p118
2181,p80
2182,p88
2183,p101
2184,p109
2185,p92
2187,p127
2188,p16
2189,p58
2190,p54
2191,p116
2192,p105
2193,p94
2194,p118
2195,p87
2196,p53
2197,p65
2198,p61
2199,p87
2200,p43
2201,p36
2202,p93
2203,p123
2204,p92
2205,p79
2206,p40
2207,p70
2208,p93
2209,p110
2210,p50
2211,p74
2212,p36
2213,p46
2214,p58
2215,p60
2216,p86
2217,p33
2218,p32
2219,p58
2220,p103
2221,p86
2222,p127
2223,p6
2224,p40
2225,p101
2226,p129
2227,p71
2228,p70
2229,p105
2230,p54
2231,p56
2232,p99
2233,p81
2234,p117
2235,p98
2236,p38
2237,p53
2238,p43
2239,p91
2240,p54
2241,p17
2242,p17
2243,p50
2244,p15
2245,p92
2246,p45
2247,p52
2248,p101
2249,p20
2250,p45
2251,p107
2252,p94
2253,p58
2254,p95
2255,p45
2256,p121
2257,p87
2258,p122
2259,p116
2260,p46
2261,p5
2262,p2
2263,p93
2264,p5
2265,p40
2266,p92
2267,p34
2268,p69
2269,p39
2270,p101
2271,p99
2272,p61
2273,p54
2274,p94
2275,p68
2276,p87
2277,p127
2278,p107
2279,p39
2280,p87
2281,p63
2282,p103
2283,p116
2284,p117
2285,p96
2286,p51
2287,p99
2288,p34
2289,p101
2290,p48
2291,p70
2292,p119
2293,p96
2294,p35
2295,p39
2296,p122
2297,p92
2298,p92
2299,p84
2300,p92
2301,p85
2302,p94
2303,p88
2304,p109
2305,p81
2306,p70
2307,p53
2308,p36
2310,p107
2311,p34
2312,p76
2313,p103
2314,p97
2315,p43
2316,p99
2317,p97
2318,p118
2319,p46
2320,p72
2321,p93
2322,p38
2323,p9
2324,p52
2325,p38
2326,p122
2327,p122
2328,p36
2329,p66
2330,p52
2331,p75
2332,p94
2333,p79
2334,p53
2335,p118
2336,p127
2337,p50
2338,p36
2339,p112
2340,p107
2341,p48
2342,p20
2343,p43
2344,p94
2345,p105
2346,p115
2347,p99
2348,p64
2349,p133
2350,p109
2351,p51
2352,p61
2353,p63
2354,p123
2355,p97
2357,p98
2358,p17
2359,p98
2360,p112
2361,p63
2362,p25
2363,p90
2364,p56
2365,p53
2366,p15
2367,p50
2368,p81
2369,p38
2370,p101
2371,p111
2372,p94
2373,p86
2374,p9
2375,p18
2376,p44
2377,p38
2378,p63
2379,p20
2380,p118
2381,p50
2382,p15
2383,p122
2385,p43
2386,p52
2387,p118
2388,p98
2389,p26
2390,p83
2391,p101
2392,p87
2393,p9
2394,p43
2395,p94
2396,p101
2397,p118
2398,p56
2399,p24
2400,p112
2401,p9
2402,p38
2403,p50
2404,p76
2405,p109
2406,p41
2407,p93
2408,p85
2409,p92
2410,p70
2411,p96
2412,p92
2414,p126
2415,p53
2416,p99
2417,p9
2418,p109
2419,p21
2420,p65
2421,p92
2422,p40
2423,p53
2424,p31
2425,p57
2426,p116
2427,p85
2428,p88
2429,p48
2430,p107
2431,p129
2432,p81
2433,p14
2434,p95
2435,p64
2436,p105
2437,p61
2438,p109
2439,p14
2440,p40
2441,p99
2442,p92
2443,p34
2444,p39
2445,p99
2446,p70
2447,p109
2448,p107
2449,p92
2450,p56
2451,p105
2452,p31
2453,p40
2454,p88
2455,p97
2456,p99
2457,p117
2458,p9
2459,p58
2460,p126
2461,p34
2462,p60
2463,p97
2464,p90
2466,p116
2468,p35
2469,p112
2470,p52
2471,p53
2472,p31
2473,p85
2474,p34
2475,p70
2476,p20
2477,p97
2478,p95
2479,p107
2480,p134
2481,p60
2482,p65
2484,p122
2485,p124
2486,p18
2487,p53
2488,p100
2489,p89
2491,p84
2492,p96
2493,p134
2494,p94
2495,p44
2496,p86
2497,p85
2498,p94
2499,p33
2500,p1
2501,p82
2502,p113
2503,p2
2504,p85
2505,p99
2506,p94
2507,p60
2508,p82
2509,p63
2510,p92
2511,p98
2512,p2
2513,p94
2514,p99
2515,p107
2516,p95
2517,p9
2518,p87
2519,p123
2520,p48
2521,p12
2522,p108
2523,p65
2524,p109
2525,p40
2526,p92
