year,tech,system_capex_per_kw_res,system_capex_per_kw_nonres,batt_capex_per_kwh_res,batt_capex_per_kw_res,batt_capex_per_kwh_nonres,batt_capex_per_kw_nonres,linear_constant_res,linear_constant_nonres,batt_om_per_kw_res,batt_om_per_kwh_res,batt_om_per_kw_nonres,batt_om_per_kwh_nonres,batt_replace_frac_kw,batt_replace_frac_kwh
2028,"pv,batt",2567.318950230979,1777.689950551468,568.3936355381136,615.0876727557855,260.94029067975754,945.6158891906672,7455.258853263147,213147.5964620409,88.17808830634247,0.0,52.694809581937456,0.0,0.174,1
2029,"pv,batt",2544.3458148254444,1764.1823687289425,544.4418778006891,589.1682570480862,249.94442753928143,905.7682180092128,7141.098836756115,204165.6880211776,84.4623179725258,0.0,50.47428276000815,0.0,0.174,1
2030,"pv,batt",2521.3726794199097,1750.6747869064166,520.4901200632645,563.248841340387,238.9485643988055,865.9205468277584,6826.9388202490745,195183.7795803135,80.74654763870907,0.0,48.25375593807888,0.0,0.174,1
2031,"pv,batt",2498.399544014375,1737.1672050838906,519.0038086142463,561.640428098213,238.26622294158585,863.4478243435468,6807.443815561862,194626.4128310316,80.51596781865504,0.0,48.11596252540048,0.0,0.174,1
2032,"pv,batt",2475.42640860884,1723.659623261365,517.517497165228,560.0320148560393,237.5838814843661,860.9751018593356,6787.948810874642,194069.04608175045,80.28538799860095,0.0,47.9781691127221,0.0,0.174,1
2033,"pv,batt",2452.4532732033053,1710.1520414388392,516.0311857162097,558.4236016138647,236.9015400271463,858.5023793751246,6768.45380618743,193511.6793324688,80.05480817854688,0.0,47.840375700043694,0.0,0.174,1
2034,"pv,batt",2429.480137797771,1696.6444596163133,514.5448742671914,556.8151883716907,236.21919856992665,856.0296568909132,6748.958801500206,192954.31258318675,79.82422835849277,0.0,47.70258228736532,0.0,0.174,1
2035,"pv,batt",2406.507002392236,1683.1368777937876,513.0585628181732,555.2067751295168,235.5368571127069,853.5569344067014,6729.463796812991,192396.9458339056,79.5936485384387,0.0,47.56478887468692,0.0,0.174,1
2036,"pv,batt",2359.598880573812,1653.5517172542804,511.5722513691549,553.5983618873424,234.8545156554873,851.0842119224907,6709.968792125775,191839.5790846237,79.36306871838462,0.0,47.42699546200855,0.0,0.174,1
2037,"pv,batt",2312.690758755388,1623.9665567147736,510.0859399201367,551.9899486451685,234.1721741982676,848.6114894382792,6690.473787438554,191282.21233534167,79.13248889833052,0.0,47.28920204933015,0.0,0.174,1
2038,"pv,batt",2265.782636936964,1594.381396175267,508.5996284711182,550.381535402995,233.4898327410479,846.1387669540683,6670.978782751337,190724.8455860596,78.90190907827645,0.0,47.15140863665177,0.0,0.174,1
2039,"pv,batt",2218.87451511854,1564.796235635759,507.1133170221,548.7731221608204,232.80749128382817,843.666044469857,6651.483778064125,190167.4788367785,78.67132925822239,0.0,47.01361522397339,0.0,0.174,1
2040,"pv,batt",2171.966393300116,1535.2110750962524,505.6270055730818,547.1647089186465,232.1251498266085,841.1933219856455,6631.988773376906,189610.1120874967,78.44074943816833,0.0,46.875821811295,0.0,0.174,1
2041,"pv,batt",2125.058271481692,1505.6259145567456,504.1406941240636,545.5562956764726,231.4428083693888,838.7205995014343,6612.493768689687,189052.7453382149,78.21016961811424,0.0,46.73802839861661,0.0,0.174,1
2042,"pv,batt",2078.150149663268,1476.0407540172384,502.6543826750451,543.9478824342985,230.76046691216908,836.2478770172229,6592.998764002475,188495.37858893335,77.97958979806015,0.0,46.60023498593822,0.0,0.174,1
2043,"pv,batt",2031.242027844844,1446.4555934777316,501.1680712260268,542.3394691921245,230.0781254549493,833.7751545330115,6573.503759315265,187938.0118396521,77.74900997800613,0.0,46.46244157325983,0.0,0.174,1
2044,"pv,batt",1984.33390602642,1416.8704329382244,499.6817597770086,540.7310559499509,229.3957839977297,831.3024320488003,6554.008754628041,187380.6450903702,77.51843015795203,0.0,46.324648160581454,0.0,0.174,1
2045,"pv,batt",1937.4257842079965,1387.285272398717,498.1954483279906,539.1226427077765,228.71344254050996,828.8297095645888,6534.5137499408165,186823.2783410888,77.28785033789791,0.0,46.18685474790306,0.0,0.174,1
2046,"pv,batt",1890.5176623895727,1357.7001118592104,496.70913687897234,537.5142294656024,228.03110108329028,826.3569870803776,6515.018745253596,186265.91159180715,77.05727051784382,0.0,46.049061335224685,0.0,0.174,1
2047,"pv,batt",1843.609540571149,1328.114951319703,495.2228254299538,535.9058162234287,227.34875962607055,823.8842645961663,6495.523740566393,185708.5448425251,76.8266906977898,0.0,45.91126792254628,0.0,0.174,1
2048,"pv,batt",1796.7014187527252,1298.5297907801964,493.7365139809359,534.2974029812544,226.66641816885084,821.4115421119551,6476.028735879165,185151.1780932437,76.59611087773568,0.0,45.7734745098679,0.0,0.174,1
2049,"pv,batt",1749.7932969343017,1268.944630240689,492.2502025319174,532.6889897390807,225.98407671163116,818.9388196277439,6456.533731191949,184593.81134396204,76.3655310576816,0.0,45.63568109718952,0.0,0.174,1
2050,"pv,batt",1702.885175115879,1239.359469701182,490.7638910828987,531.0805764969056,225.3017352544113,816.4660971435318,6437.038726504731,184036.4445946799,76.13495123762748,0.0,45.49788768451109,0.0,0.174,1
