"year","sector_abbr","nerc_region_ID","nerc_region_abbr","nerc_region_desc","fuel_type","scenario","escalation_factor","sector"
2023,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.054296123","Residential"
2023,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","0.991032225","Residential"
2023,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.001196038","Residential"
2023,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.030187491","Residential"
2023,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.020433918","Residential"
2023,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.010792398","Residential"
2023,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","0.907852398","Residential"
2023,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.052144869","Residential"
2023,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.037510102","Residential"
2023,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.098002027","Residential"
2023,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.031540963","Residential"
2023,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","0.963201664","Residential"
2023,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","0.979500858","Residential"
2023,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.950159268","Residential"
2023,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.04033175","Residential"
2023,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.037042646","Residential"
2024,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.006189213","Residential"
2024,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.024151717","Residential"
2024,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.059754327","Residential"
2024,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.002525308","Residential"
2024,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","0.986854022","Residential"
2024,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.041298075","Residential"
2024,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.01187133","Residential"
2024,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.080612894","Residential"
2024,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.085791697","Residential"
2024,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.061175782","Residential"
2024,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","0.987963692","Residential"
2024,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","0.980806483","Residential"
2024,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.043110013","Residential"
2024,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.043977159","Residential"
2024,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.020111555","Residential"
2024,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","0.897761785","Residential"
2024,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.086770707","Residential"
2024,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.077139681","Residential"
2024,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.161869607","Residential"
2024,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.056387418","Residential"
2024,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","0.933629952","Residential"
2024,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","0.949740602","Residential"
2024,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.882323373","Residential"
2024,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.065375509","Residential"
2024,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.076104147","Residential"
2025,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.001713398","Residential"
2025,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.030931935","Residential"
2025,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.091225315","Residential"
2025,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.021045485","Residential"
2025,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.010691487","Residential"
2025,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.060995829","Residential"
2025,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.043553295","Residential"
2025,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.136656971","Residential"
2025,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.131525314","Residential"
2025,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.084557845","Residential"
2025,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.000062428","Residential"
2025,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","0.992444058","Residential"
2025,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.064441473","Residential"
2025,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.065463084","Residential"
2025,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.026504901","Residential"
2025,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","0.916644608","Residential"
2025,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.101380611","Residential"
2025,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.113439778","Residential"
2025,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.222982958","Residential"
2025,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.083257809","Residential"
2025,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","0.971151841","Residential"
2025,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","0.991343155","Residential"
2025,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.885924031","Residential"
2025,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.083106589","Residential"
2025,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.099967077","Residential"
2026,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.016024721","Residential"
2026,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.052381556","Residential"
2026,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.105095407","Residential"
2026,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.026936013","Residential"
2026,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.032771096","Residential"
2026,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.076753838","Residential"
2026,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.063499561","Residential"
2026,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.186918505","Residential"
2026,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.187597052","Residential"
2026,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.112552623","Residential"
2026,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.01993026","Residential"
2026,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.020810787","Residential"
2026,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.086817682","Residential"
2026,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.086661303","Residential"
2026,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.037496108","Residential"
2026,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","0.933440303","Residential"
2026,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.134752585","Residential"
2026,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.149250359","Residential"
2026,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.251256494","Residential"
2026,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.098532848","Residential"
2026,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.034402463","Residential"
2026,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.056831433","Residential"
2026,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.909930412","Residential"
2026,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.100874285","Residential"
2026,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.127574139","Residential"
2027,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.047497285","Residential"
2027,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.08177684","Residential"
2027,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.119054905","Residential"
2027,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.03919695","Residential"
2027,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.055823867","Residential"
2027,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.117268762","Residential"
2027,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.099589311","Residential"
2027,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.236011333","Residential"
2027,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.242924309","Residential"
2027,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.155436565","Residential"
2027,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.046705664","Residential"
2027,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.056693014","Residential"
2027,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.117616604","Residential"
2027,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.101810942","Residential"
2027,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.059429355","Residential"
2027,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","0.966044145","Residential"
2027,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.180356859","Residential"
2027,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.189291684","Residential"
2027,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.270626846","Residential"
2027,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.122199978","Residential"
2027,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.073277692","Residential"
2027,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.096364253","Residential"
2027,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.937681869","Residential"
2027,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.129651191","Residential"
2027,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.161485928","Residential"
2028,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.08487427","Residential"
2028,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.112920628","Residential"
2028,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.143978268","Residential"
2028,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.058110364","Residential"
2028,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.081524851","Residential"
2028,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.15029145","Residential"
2028,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.135071208","Residential"
2028,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.261696182","Residential"
2028,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.29801135","Residential"
2028,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.197397905","Residential"
2028,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.078674857","Residential"
2028,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.07057404","Residential"
2028,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.151852395","Residential"
2028,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.120610391","Residential"
2028,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.095491053","Residential"
2028,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","1.001894095","Residential"
2028,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.234435419","Residential"
2028,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.219477806","Residential"
2028,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.313705684","Residential"
2028,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.148813479","Residential"
2028,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.112664571","Residential"
2028,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.137785719","Residential"
2028,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.968487746","Residential"
2028,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.139672365","Residential"
2028,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.19574764","Residential"
2029,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.122968416","Residential"
2029,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.157818584","Residential"
2029,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.16702974","Residential"
2029,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.083744901","Residential"
2029,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.109375449","Residential"
2029,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.187237474","Residential"
2029,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.176608848","Residential"
2029,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.319512644","Residential"
2029,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.270515196","Residential"
2029,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.23873098","Residential"
2029,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.085592057","Residential"
2029,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.109489743","Residential"
2029,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.191229361","Residential"
2029,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.14556266","Residential"
2029,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.122592972","Residential"
2029,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","1.059819759","Residential"
2029,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.272437242","Residential"
2029,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.244373446","Residential"
2029,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.358978627","Residential"
2029,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.176244801","Residential"
2029,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.139609568","Residential"
2029,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.175387519","Residential"
2029,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","0.999799492","Residential"
2029,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.18065007","Residential"
2029,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.230943408","Residential"
2030,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.15942755","Residential"
2030,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.188027324","Residential"
2030,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.195545956","Residential"
2030,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.110560187","Residential"
2030,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.132511791","Residential"
2030,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.218793012","Residential"
2030,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.178891077","Residential"
2030,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.339009331","Residential"
2030,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.270345345","Residential"
2030,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.270806214","Residential"
2030,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.128320042","Residential"
2030,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.19973593","Residential"
2030,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.224166347","Residential"
2030,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.171148038","Residential"
2030,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.140180764","Residential"
2030,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","1.079395378","Residential"
2030,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.309034416","Residential"
2030,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.271244861","Residential"
2030,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.412198519","Residential"
2030,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.207360628","Residential"
2030,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.180823217","Residential"
2030,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.212778742","Residential"
2030,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","1.033426502","Residential"
2030,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.225915292","Residential"
2030,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.26871597","Residential"
2031,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.183936069","Residential"
2031,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.216664443","Residential"
2031,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.227624005","Residential"
2031,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.137685811","Residential"
2031,"res","5-5","MISE","Midcontinent / East","electricity","AEO2022 Reference case","1.156633522","Residential"
2031,"res","5-6","MISS","Midcontinent / South","electricity","AEO2022 Reference case","1.250287948","Residential"
2031,"res","5-7","ISNE","Northeast Power Coordinating Council / New England","electricity","AEO2022 Reference case","1.22063818","Residential"
2031,"res","5-8","NYCW","Northeast Power Coordinating Council / New York City and Long Island","electricity","AEO2022 Reference case","1.396230351","Residential"
2031,"res","5-9","NYUP","Northeast Power Coordinating Council / Upstate New York","electricity","AEO2022 Reference case","1.32032619","Residential"
2031,"res","5-10","PJME","PJM / East","electricity","AEO2022 Reference case","1.304708181","Residential"
2031,"res","5-11","PJMW","PJM / West","electricity","AEO2022 Reference case","1.152353931","Residential"
2031,"res","5-12","PJMC","PJM / Commonwealth Edison","electricity","AEO2022 Reference case","1.231447696","Residential"
2031,"res","5-13","PJMD","PJM / Dominion","electricity","AEO2022 Reference case","1.261355886","Residential"
2031,"res","5-14","SRCA","SERC Reliability Corporation / East","electricity","AEO2022 Reference case","1.198686415","Residential"
2031,"res","5-15","SRSE","SERC Reliability Corporation / Southeastern","electricity","AEO2022 Reference case","1.16400089","Residential"
2031,"res","5-16","SRCE","SERC Reliability Corporation / Central","electricity","AEO2022 Reference case","1.097215737","Residential"
2031,"res","5-17","SPPS","Southwest Power Pool / South","electricity","AEO2022 Reference case","1.351215522","Residential"
2031,"res","5-18","SPPC","Southwest Power Pool / Central","electricity","AEO2022 Reference case","1.301701967","Residential"
2031,"res","5-19","SPPN","Southwest Power Pool / North","electricity","AEO2022 Reference case","1.479059253","Residential"
2031,"res","5-20","SRSG","Western Electricity Coordinating Council / Southwest","electricity","AEO2022 Reference case","1.237697929","Residential"
2031,"res","5-21","CANO","Western Electricity Coordinating Council / California North","electricity","AEO2022 Reference case","1.243869668","Residential"
2031,"res","5-22","CASO","Western Electricity Coordinating Council / California South","electricity","AEO2022 Reference case","1.26610277","Residential"
2031,"res","5-23","NWPP","Western Electricity Coordinating Council / Northwest Power Pool Area","electricity","AEO2022 Reference case","1.061502077","Residential"
2031,"res","5-24","RMRG","Western Electricity Coordinating Council / Rockies","electricity","AEO2022 Reference case","1.266637297","Residential"
2031,"res","5-25","BASN","Western Electricity Coordinating Council / Basin","electricity","AEO2022 Reference case","1.296235532","Residential"
2032,"res","5-1","TRE","Texas Reliability Entity","electricity","AEO2022 Reference case","1.206652306","Residential"
2032,"res","5-2","FRCC","Florida Reliability Coordinating Council","electricity","AEO2022 Reference case","1.252555442","Residential"
2032,"res","5-3","MISW","Midcontinent / West","electricity","AEO2022 Reference case","1.255994813","Residential"
2032,"res","5-4","MISC","Midcontinent / Central","electricity","AEO2022 Reference case","1.164234319","Residential"
