year,batt_capex_per_kwh_res,batt_capex_per_kw_res,batt_capex_per_kwh_nonres,batt_capex_per_kw_nonres,linear_constant_res,linear_constant_nonres,batt_om_per_kw_res,batt_om_per_kwh_res,batt_om_per_kw_nonres,batt_om_per_kwh_nonres,batt_replace_frac_kw,batt_replace_frac_kwh
2029,544.4418778006891,589.1682570480862,249.94442753928143,905.7682180092128,7141.098836756115,204165.68802117757,84.4623179725258,0.0,50.47428276000815,0.0,0.174,1
2030,520.4901200632645,563.248841340387,238.9485643988055,865.9205468277584,6826.9388202490745,195183.7795803135,80.74654763870907,0.0,48.253755938078875,0.0,0.174,1
2031,519.0038086142463,561.640428098213,238.26622294158582,863.4478243435468,6807.443815561862,194626.4128310316,80.51596781865504,0.0,48.11596252540048,0.0,0.174,1
2032,517.517497165228,560.0320148560393,237.5838814843661,860.9751018593356,6787.948810874642,194069.04608175045,80.28538799860095,0.0,47.9781691127221,0.0,0.174,1
2033,516.0311857162097,558.4236016138647,236.9015400271463,858.5023793751246,6768.45380618743,193511.67933246878,80.05480817854688,0.0,47.840375700043694,0.0,0.174,1
2034,514.5448742671914,556.8151883716907,236.21919856992665,856.0296568909132,6748.958801500206,192954.31258318675,79.82422835849277,0.0,47.70258228736532,0.0,0.174,1
2035,513.0585628181732,555.2067751295168,235.53685711270694,853.5569344067014,6729.463796812991,192396.9458339056,79.5936485384387,0.0,47.56478887468692,0.0,0.174,1
2036,511.5722513691549,553.5983618873424,234.85451565548726,851.0842119224907,6709.968792125775,191839.5790846237,79.36306871838462,0.0,47.42699546200855,0.0,0.174,1
2037,510.0859399201367,551.9899486451685,234.17217419826756,848.6114894382792,6690.473787438554,191282.21233534167,79.13248889833052,0.0,47.28920204933015,0.0,0.174,1
2038,508.5996284711182,550.381535402995,233.4898327410479,846.1387669540683,6670.978782751337,190724.84558605962,78.90190907827645,0.0,47.15140863665177,0.0,0.174,1
2039,507.11331702210003,548.7731221608204,232.80749128382817,843.666044469857,6651.483778064125,190167.47883677846,78.67132925822239,0.0,47.01361522397339,0.0,0.174,1
2040,505.6270055730818,547.1647089186465,232.12514982660846,841.1933219856455,6631.988773376906,189610.1120874967,78.44074943816833,0.0,46.875821811295,0.0,0.174,1
2041,504.1406941240636,545.5562956764726,231.44280836938876,838.7205995014343,6612.493768689687,189052.7453382149,78.21016961811424,0.0,46.73802839861661,0.0,0.174,1
2042,502.6543826750451,543.9478824342985,230.76046691216908,836.2478770172229,6592.998764002475,188495.37858893338,77.97958979806015,0.0,46.60023498593822,0.0,0.174,1
2043,501.1680712260268,542.3394691921245,230.07812545494932,833.7751545330115,6573.503759315265,187938.0118396521,77.74900997800613,0.0,46.46244157325983,0.0,0.174,1
2044,499.6817597770086,540.7310559499509,229.39578399772972,831.3024320488003,6554.008754628041,187380.6450903702,77.51843015795203,0.0,46.324648160581454,0.0,0.174,1
2045,498.1954483279906,539.1226427077765,228.71344254050993,828.8297095645888,6534.5137499408165,186823.2783410888,77.28785033789791,0.0,46.18685474790306,0.0,0.174,1
2046,496.70913687897234,537.5142294656024,228.03110108329028,826.3569870803776,6515.018745253596,186265.91159180715,77.05727051784382,0.0,46.049061335224685,0.0,0.174,1
2047,495.22282542995384,535.9058162234287,227.34875962607057,823.8842645961663,6495.523740566393,185708.5448425251,76.8266906977898,0.0,45.91126792254628,0.0,0.174,1
2048,493.7365139809359,534.2974029812544,226.66641816885084,821.4115421119551,6476.028735879165,185151.1780932437,76.59611087773568,0.0,45.7734745098679,0.0,0.174,1
2049,492.2502025319174,532.6889897390807,225.98407671163113,818.9388196277439,6456.533731191949,184593.81134396204,76.3655310576816,0.0,45.63568109718952,0.0,0.174,1
2050,490.7638910828987,531.0805764969056,225.30173525441134,816.4660971435318,6437.038726504731,184036.4445946799,76.13495123762748,0.0,45.49788768451109,0.0,0.174,1
