year,batt_capex_per_kwh_res,batt_capex_per_kw_res,batt_capex_per_kwh_nonres,batt_capex_per_kw_nonres,linear_constant_res,linear_constant_nonres,batt_om_per_kw_res,batt_om_per_kwh_res,batt_om_per_kw_nonres,batt_om_per_kwh_nonres,batt_replace_frac_kw,batt_replace_frac_kwh
2031,287.6673443125808,588.5465222827058,129.77913012840625,440.1797718097402,0.0,0.0,52.308595322566305,0.0,38.37185169293461,0.0,0.174,1
2032,256.19143724787534,580.3334117405219,115.57899264453064,434.03710510892483,0.0,0.0,48.83248019440841,0.0,35.8541230274819,0.0,0.174,1
2033,224.71553018316993,572.1203011983381,101.37885516065504,427.8944384081094,0.0,0.0,45.35636506625052,0.0,33.33639436202919,0.0,0.174,1
2034,193.2396231184644,563.9071906561542,87.1787176767794,421.7517717072941,0.0,0.0,41.880249938092604,0.0,30.818665696576463,0.0,0.174,1
2035,161.76371605375863,555.6940801139702,72.97858019290364,415.6091050064786,0.0,0.0,38.404134809934675,0.0,28.300937031123727,0.0,0.174,1
2036,155.32063798637867,554.0128668516954,70.07183014474596,414.35170896023004,0.0,0.0,37.69257847270569,0.0,27.78556118156855,0.0,0.174,1
2037,148.8775599189987,552.3316535894206,67.16508009658828,413.09431291398147,0.0,0.0,36.9810221354767,0.0,27.270185332013384,0.0,0.174,1
2038,142.43448185161887,550.6504403271458,64.25833004843066,411.83691686773284,0.0,0.0,36.26946579824772,0.0,26.754809482458217,0.0,0.174,1
2039,135.99140378423897,548.969227064871,61.351580000273024,410.57952082148427,0.0,0.0,35.55790946101874,0.0,26.239433632903058,0.0,0.174,1
2040,129.54832571685898,547.2880138025962,58.44482995211534,409.3221247752357,0.0,0.0,34.84635312378975,0.0,25.72405778334788,0.0,0.174,1
2041,123.10524764947915,545.6068005403214,55.53807990395773,408.0647287289871,0.0,0.0,34.13479678656078,0.0,25.20868193379272,0.0,0.174,1
2042,116.66216958209912,543.9255872780467,52.63132985580002,406.80733268273855,0.0,0.0,33.42324044933178,0.0,24.693306084237545,0.0,0.174,1
2043,110.21909151471922,542.2443740157719,49.72457980764238,405.54993663649,0.0,0.0,32.7116841121028,0.0,24.177930234682382,0.0,0.174,1
2044,103.77601344733925,540.5631607534971,46.817829759484695,404.2925405902414,0.0,0.0,32.00012777487381,0.0,23.66255438512721,0.0,0.174,1
2045,97.33293537995942,538.8819474912223,43.91107971132708,403.0351445439928,0.0,0.0,31.288571437644833,0.0,23.14717853557205,0.0,0.174,1
2046,90.88985731257938,537.2007342289475,41.00432966316937,401.7777484977442,0.0,0.0,30.57701510041584,0.0,22.63180268601687,0.0,0.174,1
2047,84.44677924519948,535.5195209666726,38.097579615011725,400.5203524514956,0.0,0.0,29.865458763186858,0.0,22.116426836461702,0.0,0.174,1
2048,78.00370117781964,533.8383077043978,35.19082956685411,399.26295640524705,0.0,0.0,29.153902425957877,0.0,21.60105098690654,0.0,0.174,1
2049,71.56062311043968,532.157094442123,32.28407951869644,398.0055603589984,0.0,0.0,28.442346088728893,0.0,21.085675137351362,0.0,0.174,1
2050,65.1175450430599,530.4758811798483,29.37732947053885,396.7481643127499,0.0,0.0,27.730789751499923,0.0,20.57029928779621,0.0,0.174,1
