year,batt_capex_per_kwh_res,batt_capex_per_kw_res,batt_capex_per_kwh_nonres,batt_capex_per_kw_nonres,linear_constant_res,linear_constant_nonres,batt_om_per_kw_res,batt_om_per_kwh_res,batt_om_per_kw_nonres,batt_om_per_kwh_nonres,batt_replace_frac_kw,batt_replace_frac_kwh
2029,395.195302760177,569.803437751963,182.07460370616502,770.9046760207962,6906.384751441349,181250.67394361953,73.4767161235169,0.0,39.99744774257557,0.0,0.174,1
2030,380.60245693182287,559.8948842737302,173.47159233424702,749.6317990201273,6786.286699873081,177114.9641859666,71.71645916444758,0.0,38.547884267066316,0.0,0.174,1
2031,375.84492622017524,552.8961982203081,171.30319743006896,740.261401532376,6701.458116124665,174901.02713364203,70.82000342489198,0.0,38.066035713728,0.0,0.174,1
2032,371.0873955085273,545.8975121668865,169.13480252589085,730.8910040446244,6616.629532376259,172687.0900813173,69.92354768533642,0.0,37.58418716038966,0.0,0.174,1
2033,366.32986479687963,538.8988261134647,166.96640762171273,721.520606556873,6531.800948627842,170473.15302899297,69.02709194578081,0.0,37.10233860705133,0.0,0.174,1
2034,361.57233408523206,531.900140060043,164.7980127175347,712.1502090691213,6446.972364879425,168259.2159766686,68.13063620622522,0.0,36.62049005371301,0.0,0.174,1
2035,356.81480337358414,524.9014540066214,162.6296178133566,702.7798115813696,6362.143781131014,166045.27892434355,67.23418046666963,0.0,36.138641500374675,0.0,0.174,1
2036,352.0572726619363,517.9027679532002,160.4612229091785,693.4094140936181,6277.315197382599,163831.34187201905,66.33772472711402,0.0,35.65679294703635,0.0,0.174,1
2037,347.2997419502886,510.9040818997785,158.29282800500044,684.0390166058667,6192.486613634185,161617.4048196946,65.44126898755842,0.0,35.174944393698034,0.0,0.174,1
2038,342.5422112386407,503.90539584635707,156.12443310082242,674.6686191181149,6107.658029885772,159403.4677673698,64.54481324800284,0.0,34.693095840359696,0.0,0.174,1
2039,337.78468052699293,496.90670979293515,153.95603819664427,665.2982216303634,6022.829446137365,157189.5307150456,63.64835750844726,0.0,34.211247287021365,0.0,0.174,1
2040,333.0271498153451,489.9080237395137,151.78764329246619,655.9278241426117,5938.000862388949,154975.5936627213,62.75190176889166,0.0,33.729398733683034,0.0,0.174,1
2041,328.2696191036974,482.9093376860926,149.61924838828813,646.5574266548605,5853.172278640532,152761.65661039605,61.855446029336065,0.0,33.24755018034472,0.0,0.174,1
2042,323.5120883920495,475.9106516326703,147.45085348411004,637.1870291671089,5768.3436948921235,150547.71955807158,60.95899028978047,0.0,32.76570162700639,0.0,0.174,1
2043,318.7545576804019,468.9119655792488,145.28245857993196,627.8166316793571,5683.515111143701,148333.78250574713,60.06253455022485,0.0,32.283853073668055,0.0,0.174,1
2044,313.997026968754,461.91327952582714,143.1140636757539,618.4462341916056,5598.68652739529,146119.84545342263,59.16607881066926,0.0,31.80200452032973,0.0,0.174,1
2045,309.2394962571063,454.9145934724055,140.94566877157575,609.0758367038541,5513.857943646878,143905.9084010984,58.26962307111368,0.0,31.32015596699141,0.0,0.174,1
2046,304.4819655454584,447.9159074189842,138.77727386739767,599.7054392161026,5429.0293598984645,141691.97134877366,57.37316733155808,0.0,30.838307413653077,0.0,0.174,1
2047,299.7244348338106,440.91722136556257,136.60887896321958,590.3350417283511,5344.20077615005,139478.03429644895,56.476711592002474,0.0,30.356458860314753,0.0,0.174,1
2048,294.9669041221629,433.9185353121409,134.44048405904158,580.9646442405995,5259.372192401644,137264.09724412434,55.580255852446925,0.0,29.87461030697643,0.0,0.174,1
2049,290.20937341051507,426.91984925871895,132.2720891548635,571.5942467528478,5174.543608653227,135050.1601917994,54.683800112891305,0.0,29.392761753638094,0.0,0.174,1
2050,285.4518426988673,419.92116320529726,130.1036942506853,562.2238492650955,5089.715024904807,132836.22313947504,53.78734437333567,0.0,28.910913200299742,0.0,0.174,1
